series,model,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
0,AR,23,18.16597840714352,19.62154488853072,10.629446565253414,35.784432967908835,16.915252385825813,18.865334412136196,18.593228643269587,17.958498166983173,18.876658085885122,24.81405048036418,28.980485388922304,14.273499413117264
1,AR,21,22.006031545898214,21.726575176505783,14.99178899460152,28.54786807733034,19.19311716352255,19.007697271384355,18.927893611702217,19.061509544057927,19.243316881487704,19.2145578690115,19.20421354043806,20.235860638744843
2,AR,25,24.75319664546823,26.53475734002167,13.99340892436533,48.878969624027825,18.63248173741469,19.239553694835667,20.057626037254163,20.209298457500807,18.21914839607871,25.935608635745062,30.57347891884433,18.30747041071668
3,AR,18,14.368902031491979,15.998866026900975,8.349152724312274,29.409494046037917,11.7381018577279,12.329490759283336,12.615370290282593,11.975746641797532,11.2698525657936,14.46919837165924,15.570268244214297,13.842661914971146
4,AR,17,16.471452596778054,16.826870449943105,11.493781108541032,23.613903597894975,11.575123230106477,12.309229657086632,12.045802127415072,12.358069500242358,12.89507288073367,14.73754214361346,16.776392090972205,12.274778661082115
5,AR,15,12.37062058159691,14.03193940755678,7.320511146086242,28.087691967149826,8.916875539479923,9.815061442161042,9.645786629380392,9.04727600658961,8.626943270507848,12.610539517476111,16.48619438076764,6.959568878672076
6,AR,16,13.063491729879553,14.297479107489774,6.720694282600557,28.3703899506816,8.397941488265335,9.357540560767372,9.113149978478054,8.984019040391233,9.11295219482638,12.351346884216618,14.97147526726567,9.994305162755465
7,AR,12,11.187179518567996,11.908798408640209,7.501491238609398,19.19249562377908,11.219335684772124,11.668391822034458,11.695499725992404,11.677733523171122,11.973790353543208,13.535936689105108,14.775539412857134,11.322977581496703
8,AR,25,24.324032940771808,24.88317361914112,17.559904975261244,35.090044001492224,23.112040595195847,23.185223642626717,23.902496283389326,24.37429061278111,24.74271030788402,27.021738689831164,29.711997251415525,23.513730857552854
9,AR,16,13.35738440889636,13.925014127197413,5.906788718206586,22.784575699313628,8.561981797936735,9.186595083336774,9.158789710303616,9.569524357154934,9.579459224810131,11.497292370413222,13.036856153786784,9.209902350907532
10,AR,19,19.022616639149017,19.503700546588625,15.345446739892948,25.345695102404164,22.84423645164816,23.8371678150002,23.61756576160482,22.89705356170023,24.17619038519995,25.75357051160653,26.965633728884498,23.185652108752187
11,AR,12,9.773935291211977,10.541030329164537,4.976199349029671,18.444339083575407,8.512803481191597,10.280260862719613,9.365580132567077,8.977409619086053,8.28254722308208,11.890725185624703,14.655384409128716,9.61703017953512
12,AR,23,17.279085925821807,18.748405913699663,8.563994105205575,33.58477225553321,16.979259581682104,17.226398682280006,17.691741052957585,18.896000574241338,19.08639058467508,24.20629450849537,30.01071287291817,17.514648314115046
13,AR,23,20.998549648774528,21.61836816791167,13.356221524934956,31.08657532663365,21.17866788183191,22.65300192252836,23.770968914014762,24.030344628125395,23.898664836646308,30.277239112392582,38.58040683152603,22.774485100090388
14,AR,25,21.32071377602703,22.86328045424531,14.458041247252057,37.525835490905926,24.47780716143802,25.64292447831294,25.76626528218335,24.0676452102169,23.521164768847452,28.73000107764011,30.42771691209732,25.73336822648753
15,AR,19,17.30722671450737,18.565929446551714,8.411334383859472,32.23762857977902,14.155259602013595,15.493357553256358,15.84095725269815,14.98316065906479,15.609104419422016,17.00665497509008,19.573293469486813,16.314530206753982
16,AR,18,16.189727159917588,17.16966331301764,10.883634184493191,27.34732411414219,29.651411551883406,31.645465565997636,31.445327426944413,30.87228485722105,32.417163865867636,35.877666344474996,41.390832729797985,33.02928849703863
17,AR,13,10.198627354685694,11.904634547617588,5.120219150454679,24.476087762725435,14.410796424760415,15.473405404654025,15.456281728514757,14.993580202180427,17.877525624887873,20.720466175225866,23.872211330164678,13.838839196419343
18,AR,14,15.396541680676428,16.65940921603806,7.175530040920877,30.486552886654806,8.182426430718502,8.821478263847993,8.52345227783634,8.436885718083431,8.270178585961576,10.626447072566183,12.211097285220927,7.801601574572981
19,AR,10,9.101341783986202,9.67752338739356,4.676990940060728,16.77634614131087,5.366095815568497,5.415506831840172,6.223859298758648,5.736494750513485,5.921548849630469,6.2466224240426875,7.698452328467005,5.191794488108736
20,AR,24,22.269339377895747,23.04361842697087,15.032743873998879,35.613830143309904,29.726550971340366,30.857032346973828,30.7809615814024,31.59265666238921,30.812491492880394,34.67695299034327,37.76739801425127,31.020664117564174
21,AR,24,16.615762788971107,21.133679208111456,5.850428569489644,58.17285109518197,13.81754571005992,15.996993721180138,14.847261208806339,15.075938457518486,11.652050939106566,18.32469510683992,19.665942768309453,17.800331792891146
22,AR,31,29.0104224045885,28.84536530056973,19.658792822899557,38.86459168484444,40.97448453942429,40.34475336271927,40.8126568042901,40.915369739670695,39.992664008186146,41.68131407082511,40.237770673649045,42.7006489618657
23,AR,16,15.51959416133922,16.16948579054359,9.111120486791778,26.77708892757726,16.536116997113275,17.426796926973534,17.6460175702476,16.880846621908734,15.197144821351428,20.38151556024108,23.92910419077758,18.998848408312096
24,AR,14,11.915541906038358,13.54408840471823,4.303300920581806,27.93826133961872,13.201494666143066,16.36275677496539,17.79052356413949,15.516344731478371,17.263441686230724,27.362113679448974,42.889024034912325,16.293743528956053
25,AR,17,15.031394690174613,15.505723291733219,9.847935972306121,22.84695157738432,10.8424763154995,10.906210774215092,11.041702923543617,10.8169043180203,10.990685331417122,13.129187197164766,14.512412740748628,10.757678405701295
26,AR,14,13.984747558469458,14.456179304896777,8.578528937425645,21.452642661012472,8.674362611867293,9.218205634057737,9.245477733846522,8.877562908636943,8.38154696959097,11.213423762792761,13.241466029273882,9.624808434286374
27,AR,16,11.879633077319479,12.66380764931036,6.89227004223513,18.6345982604556,7.6252625539155545,8.28702893026303,7.995225253115492,7.3758173726514356,8.009467985782852,8.655079141781545,8.864880896130977,7.003309359632008
28,AR,10,9.097599957078334,10.021286129474824,4.934527082640966,18.810696597630283,7.09291010673936,7.5389307152931595,7.267518122689299,6.984496450061693,7.242203493415447,8.449226286431418,9.671530948486073,7.394767835077035
29,AR,21,11.609623735852756,15.126196167499248,4.084945802370081,35.71993872341927,8.296144031376748,9.633740669840373,9.033767230329518,8.84634170238867,7.33794659026906,11.156513480179916,12.267129976540684,8.791692416772262
30,AR,9,10.611830273087536,10.556017190189156,7.338823981733029,13.91245538962116,8.921096011500437,9.206281151913728,8.538099185689264,8.84156999790074,9.267593953942042,9.244684706645572,9.256037828717734,9.058862527450833
31,AR,12,9.26725454780537,10.80425634719061,5.198521774706323,19.673360269381003,6.207710890431018,8.028382015358694,7.053754371976246,7.609092120348829,6.5291650489758055,10.288013001485947,13.981356563250293,5.64342511382608
32,AR,12,9.910874497368331,10.26575805792389,6.1623404665325285,15.775921404778222,11.85386087154494,12.595247599855808,11.91592360656014,12.531369069246045,12.128503396618191,12.348472101059299,12.126924060719988,12.708912859049187
33,AR,23,20.35986293771712,22.110035613216372,11.72350483710578,40.519419332531,18.53709900022871,19.149505994733776,19.378907558853022,18.738712309563883,19.371828388305218,22.650392942222616,24.835496588456472,19.929714992870636
34,AR,11,8.92163769158536,9.821582623050531,4.692413848356978,16.63534229699937,3.9730833195259376,4.20173206943061,4.151985471026731,4.190539345641615,4.382476164480275,4.619428199365339,5.264165698343525,4.48875561241646
35,AR,17,16.671130143799953,16.79586647247574,13.58920954087713,20.494652553376316,18.939233260614255,18.761816656729877,19.626114726814112,18.646493977683193,18.64768725262429,21.57499046274319,22.888165471341523,19.716037776707807
36,AR,27,27.240618602320954,27.747660024389404,19.52684367255068,36.15937466541729,29.30869206658028,30.238661924749117,29.2594622626346,29.806145028769116,28.127442512648113,30.965707773824622,32.026428652089955,30.048454984807
37,AR,22,16.69631570882871,18.542776296241705,9.481896120077947,33.09175445907165,12.169145248458834,12.496315844631393,12.239687523780042,12.599527906094616,11.888112181399977,14.66997861084025,15.42908159372907,12.075921517743918
38,AR,16,14.103060046014708,16.204923997964055,6.397403761284566,31.128666274484715,16.90505670044255,16.182511014316646,18.066898057395427,18.794187821076985,15.196980186878724,18.29466698619128,19.581783154960938,15.067963297089124
39,AR,20,18.252602772251905,19.365560353202458,9.849947963835966,35.8258041164468,14.530027035868763,14.60087715286679,15.236277143556979,15.136830466296164,14.691736270605173,21.624281532009377,24.760426314968484,13.815238067848645
40,AR,12,9.605371121821669,10.788632271516,4.737544045418234,19.587064959306673,6.656766535376683,7.1797248492959085,7.462986708967974,7.209230100823623,7.297150408376418,8.659814848652186,11.36683949241209,7.6653568123693825
41,AR,10,9.653692564407736,10.0075305855275,5.82280659020347,15.945024273014091,9.692983647641757,9.457477011486128,9.858845211303816,10.108953114572394,10.049277702235477,9.785881472806343,9.76568871321638,8.741393472997528
42,AR,16,13.607804296645988,13.908490586802648,9.495357756184804,18.455556812914516,13.0067907771158,13.680948534959336,13.208100060987327,13.113782084490811,13.05571538585904,14.766802816097695,15.648408051037537,13.404810996984644
43,AR,23,18.489697630642407,18.895795711107265,11.866297790956825,28.00994409788621,18.561815356273225,19.761464853719822,17.13576641507454,17.776068519441033,17.58649939978244,19.10757358390093,17.980061933833994,18.300536101940363
44,AR,13,13.35294467197537,13.993094876293338,8.830549993442308,19.508916544320634,13.927692300946742,14.778617193979983,14.860402465253483,13.824253206132235,14.628481770320262,15.958047243426348,17.658862686427973,14.554427323086028
45,AR,15,13.36081380592895,13.646784287534134,7.993160410696482,19.765015398555253,12.55227702393959,13.319803648288953,13.823512276277429,12.802154818683993,11.68768821210925,15.81279969064187,18.773238327728734,13.71221561361965
46,AR,18,18.602232760790432,18.940686633534927,14.249939816923897,24.413997522711664,18.263043752966407,20.23207680988683,19.36818106554015,19.09439009431126,19.520478523249935,21.608894472368693,22.877976389506735,20.03995048524223
47,AR,5,4.791176190217753,4.81031467120525,2.9597800478629894,7.1167073594188865,4.279344571247269,4.519813595572478,4.429343421053796,4.489176694587498,4.479456537370464,4.637605169115813,4.634528189895768,4.0119149038906405
48,AR,12,11.411125049107953,11.802955571808871,7.397196754786682,18.93049963315209,10.565041793555888,10.855056879703742,11.095841248384216,10.866157065224275,11.11179274725012,12.651065915389095,13.480188996957601,10.805317885996345
49,AR,19,16.311448925408463,17.12092134939253,11.044167406382638,25.15958049010742,20.741899474805933,23.041034852010498,21.404555760416322,20.820973847639024,19.850471947027906,25.693879787951435,28.32933658782628,21.11099633057439
50,AR,26,20.467937126725797,20.837755036879447,13.234180249251617,29.777619444048028,16.850113699409185,17.64599045283261,17.026770866486604,16.80788545820043,18.072304231082676,20.084402884822264,20.579850625309305,17.3037500585619
51,AR,15,11.932938325762079,12.095661565667852,7.450111133293458,18.230240649090106,7.962796576742669,8.28811953287742,8.71009250180572,8.332900557087534,8.420272437743487,10.284267944464077,12.2160303308531,8.82478871472673
