series,model,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
16,AR,18,16.189727159917588,17.16966331301764,10.883634184493191,27.34732411414219,29.651411551883406,31.645465565997636,31.445327426944413,30.934411709275185,26.88419318786162,35.877666344474996,41.390832729797985,-1
17,AR,13,10.198627354685694,11.904634547617588,5.120219150454679,24.476087762725435,14.410796424760415,15.473405404654025,15.456281728514757,15.069621653013105,16.34481316166277,20.720466175225866,23.872211330164678,-1
18,AR,14,15.396541680676428,16.65940921603806,7.175530040920877,30.486552886654806,8.182426430718502,8.821478263847993,8.52345227783634,8.504207721030356,8.464481295604338,10.626447072566183,12.211097285220927,-1
19,AR,10,9.101341783986202,9.67752338739356,4.676990940060728,16.77634614131087,5.366095815568497,5.415506831840172,6.223859298758648,5.720496381765389,6.29463399114681,6.2466224240426875,7.698452328467005,-1
20,AR,24,22.269339377895747,23.04361842697087,15.032743873998879,35.613830143309904,29.726550971340366,30.857032346973828,30.7809615814024,31.852156962600894,28.358365371369988,34.67695299034327,37.76739801425127,-1
21,AR,24,16.615762788971107,21.133679208111456,5.850428569489644,58.17285109518197,13.81754571005992,15.996993721180138,14.847261208806339,15.035959375282006,15.621501022337041,18.32469510683992,19.665942768309453,-1
22,AR,31,29.0104224045885,28.84536530056973,19.658792822899557,38.86459168484444,40.97448453942429,40.34475336271927,40.8126568042901,40.86696678135936,40.51921372203832,41.68131407082511,40.237770673649045,-1
23,AR,16,15.51959416133922,16.16948579054359,9.111120486791778,26.77708892757726,16.536116997113275,17.426796926973534,17.6460175702476,16.919984722086436,16.84767839611997,20.38151556024108,23.92910419077758,-1
24,AR,14,11.915541906038358,13.54408840471823,4.303300920581806,27.93826133961872,13.201494666143066,16.36275677496539,17.79052356413949,15.521341076354153,16.344804606586056,27.362113679448974,42.889024034912325,-1
25,AR,17,15.031394690174613,15.505723291733219,9.847935972306121,22.84695157738432,10.8424763154995,10.906210774215092,11.041702923543617,10.823798629836348,10.496355574557786,13.129187197164766,14.512412740748628,-1
26,AR,14,13.984747558469458,14.456179304896777,8.578528937425645,21.452642661012472,8.674362611867293,9.218205634057737,9.245477733846522,8.875037852673026,9.380373683828134,11.213423762792761,13.241466029273882,-1
27,AR,16,11.879633077319479,12.66380764931036,6.89227004223513,18.6345982604556,7.6252625539155545,8.28702893026303,7.995225253115492,7.392416088420953,8.139151030233622,8.655079141781545,8.864880896130977,-1
28,AR,10,9.097599957078334,10.021286129474824,4.934527082640966,18.810696597630283,7.09291010673936,7.5389307152931595,7.267518122689299,7.033608604309768,7.435069327798614,8.449226286431418,9.671530948486073,-1
29,AR,21,11.609623735852756,15.126196167499248,4.084945802370081,35.71993872341927,8.296144031376748,9.633740669840373,9.033767230329518,8.833456297824323,8.35772743129234,11.156513480179916,12.267129976540684,-1
30,AR,9,10.611830273087536,10.556017190189156,7.338823981733029,13.91245538962116,8.921096011500437,9.206281151913728,8.538099185689264,8.85287022697442,9.154043756596653,9.244684706645572,9.256037828717734,-1
31,AR,12,9.26725454780537,10.80425634719061,5.198521774706323,19.673360269381003,6.207710890431018,8.028382015358694,7.053754371976246,7.5758790841288794,6.603312460667922,10.288013001485947,13.981356563250293,-1
32,AR,12,9.910874497368331,10.26575805792389,6.1623404665325285,15.775921404778222,11.85386087154494,12.595247599855808,11.91592360656014,12.576277251874368,12.120449173288954,12.348472101059299,12.126924060719988,-1
33,AR,23,20.35986293771712,22.110035613216372,11.72350483710578,40.519419332531,18.53709900022871,19.149505994733776,19.378907558853022,18.762996622248497,19.547152575331005,22.650392942222616,24.835496588456472,-1
34,AR,11,8.92163769158536,9.821582623050531,4.692413848356978,16.63534229699937,3.9730833195259376,4.20173206943061,4.151985471026731,4.176465447475238,3.6896430109621767,4.619428199365339,5.264165698343525,-1
35,AR,17,16.671130143799953,16.79586647247574,13.58920954087713,20.494652553376316,18.939233260614255,18.761816656729877,19.626114726814112,18.83467867377668,19.406583342670103,21.57499046274319,22.888165471341523,-1
36,AR,27,27.240618602320954,27.747660024389404,19.52684367255068,36.15937466541729,29.30869206658028,30.238661924749117,29.2594622626346,29.732371497209503,28.083574456835045,30.965707773824622,32.026428652089955,-1
37,AR,22,16.69631570882871,18.542776296241705,9.481896120077947,33.09175445907165,12.169145248458834,12.496315844631393,12.239687523780042,12.582711564138497,12.556298829822081,14.66997861084025,15.42908159372907,-1
38,AR,16,14.103060046014708,16.204923997964055,6.397403761284566,31.128666274484715,16.90505670044255,16.182511014316646,18.066898057395427,18.924290606477857,17.07313668868465,18.29466698619128,19.581783154960938,-1
39,AR,20,18.252602772251905,19.365560353202458,9.849947963835966,35.8258041164468,14.530027035868763,14.60087715286679,15.236277143556979,15.141316767784678,15.256599861185867,21.624281532009377,24.760426314968484,-1
40,AR,12,9.605371121821669,10.788632271516,4.737544045418234,19.587064959306673,6.656766535376683,7.1797248492959085,7.462986708967974,7.160382756304006,6.165148897051832,8.659814848652186,11.36683949241209,-1
41,AR,10,9.653692564407736,10.0075305855275,5.82280659020347,15.945024273014091,9.692983647641757,9.457477011486128,9.858845211303816,10.108689819015881,8.911622730561328,9.785881472806343,9.76568871321638,-1
