series,attrib,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
29,YW,21,13.636556122336494,16.020384613421022,4.55718432827228,34.212156295804604,0,0,0,0,0,0,0,0
