0,rfAR,23,22.144183144396898,24.406919896952818,11.066014864974264,48.789608175613004,19.870651165486287,22.16144759962311,21.84194510915852,21.18819797996356,20.497314508375162,29.14951133163431,34.04389734393154,16.767394769076663
1,rfAR,21,22.02693271761919,22.96825449166754,17.36664310990007,31.872374123222276,22.000000000000004,21.78746352517735,21.69593838914068,21.774901825536638,23.089299306384362,22.024576285172344,22.012719158126398,23.27233915934222
2,rfAR,25,23.560207167098625,25.10392280109404,12.926035673490079,44.588201854112086,24.920820131155377,24.33976738426602,25.373304342978777,25.542362994326314,25.657908890825073,32.810879664469375,38.67820307667034,23.212724851547694
3,rfAR,18,18.54597426559601,20.539493963430054,10.744650420417107,37.548416008003755,18.74774696523961,19.692295724347055,20.148893998505454,19.101446784077524,17.49121110553073,23.10977304078635,24.868369073765955,22.134074700652985
4,rfAR,17,17.180243973913694,17.77918536016865,11.634815546189175,24.590903608622675,16.312101517910673,17.346632063365217,16.975614327634027,17.459797328208733,17.952783412968873,20.768701878338298,23.64192634946963,17.311349897896466
5,rfAR,15,16.12929398668833,17.778567133477587,6.976058278358653,33.59907350386346,14.573474428670742,15.476959315488042,15.210036915147839,14.08742569326533,15.08387865779835,19.885031563575357,25.996389382903672,10.974274286669278
6,rfAR,16,14.53334681654476,15.895330673406507,8.991625866898326,27.189266139542177,14.48161363906964,16.136369522040162,15.714718343809448,15.518731684060448,15.630399291183908,21.298961626404246,25.817174450475044,17.24130934351722
7,rfAR,12,11.99337897289991,12.508694830007974,7.5496514549552405,19.672173137570724,11.539071840144384,12.000925479824891,12.028805923668775,11.945058260297719,12.16855214865982,13.921692894101373,15.196622647921624,11.898171693481544
8,rfAR,25,23.90407864546302,25.091593366638534,16.689487411421393,36.49124654470425,23.38695224600605,23.461005767303917,24.18668713015146,24.610640055568453,24.065979690261315,27.3431551723086,30.065413652689625,23.784087677263102
9,rfAR,16,13.634186872690973,14.868249088212995,6.244834909196562,27.456790286045656,12.428141273987144,13.334798423770634,13.294625156192096,14.023759075707341,12.889634999571395,16.68889016819256,18.923643365716487,13.440998922087473
10,rfAR,19,19.814317060493238,20.246985604624715,15.122485781072116,27.02687780947649,19.543790531055492,20.39326706465265,20.205604916479068,19.608234698363898,20.275193086648574,22.032795386745892,23.069744451732852,20.001375161567648
11,rfAR,12,10.140847500765497,11.007047696202353,4.379644544804831,19.601072438926796,9.55461228543275,11.538373573790645,10.511752936919034,10.105434393411164,10.445068050308054,13.345928775671842,16.44893086426568,10.790417889727868
12,rfAR,23,17.680351609236983,20.54322557539377,8.420482502385953,40.33197477040724,17.64006800494737,17.896825381093777,18.380278232908303,19.7537137937706,17.540142698546198,25.148368762693718,31.17868676242831,18.182537918632605
13,rfAR,23,20.24111774776154,21.51783731933098,12.774677549596182,33.78541368492367,18.991129691239085,20.313180217561847,21.316190490658638,21.444407734439043,22.102387043468912,27.149912255310728,34.595448295726385,19.2717991842461
