series,model,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
0,AR,23,18.165978407143516,19.62154488853072,10.629446565253414,35.784432967908835,16.91525238582582,18.865334411378726,18.593228643269587,18.045739201494985,17.827883172609827,24.814050480364184,28.980485388922304,-1
1,AR,21,22.006031545898214,21.72657517650578,14.99178899460152,28.54786807733034,19.19311716352255,19.007697274019748,18.92789361170222,18.975034564475077,19.08824437230076,19.2145578690115,19.204213540438065,-1
2,AR,25,24.75319664546823,26.534757340021674,13.99340892436533,48.878969624027825,18.63248173741469,19.239553699068455,20.057626037254163,20.09720647909675,19.875274905885266,25.935608635745062,30.57347891884433,-1
3,AR,18,14.368902031491979,15.998866026900975,8.349152724312274,29.409494046037917,11.7381018577279,12.329490760632469,12.615370290282593,12.008340272623588,11.263138912371566,14.46919837165924,15.570268244214295,-1
4,AR,17,16.471452596778054,16.826870449943105,11.493781108541032,23.61390359789497,11.575123230106476,12.309229655065607,12.045802127415072,12.373334762993466,11.782457395039343,14.73754214361346,16.77639209097221,-1
5,AR,15,12.37062058159691,14.031939407556779,7.320511146086242,28.087691967149826,8.916875539479923,9.815061444282183,9.645786629380392,9.03243211561463,8.27393886996663,12.610539517476111,16.48619438076764,-1
6,AR,16,13.063491729879553,14.297479107489774,6.720694282600557,28.370389950681602,8.397941488265337,9.357540565685422,9.113149978478054,9.003810117171154,9.097633698804387,12.351346884216618,14.97147526726567,-1
7,AR,12,11.187179518567998,11.908798408640209,7.501491238609398,19.192495623779084,11.219335684772126,11.668391816998021,11.695499725992404,11.604261239883849,12.009650658422348,13.53593668910511,14.775539412857135,-1
8,AR,25,24.32403294077182,24.88317361914113,17.559904975261244,35.09004400149224,23.112040595195854,23.185223654000726,23.902496283389336,24.36891443357829,22.592711883573926,27.021738689831178,29.71199725141554,-1
9,AR,16,13.35738440889636,13.925014127197413,5.906788718206586,22.784575699313628,8.561981797936737,9.186595077016204,9.158789710303617,9.739998643665686,8.108860017763531,11.497292370413222,13.036856153786784,-1
10,AR,19,19.022616639149017,19.50370054658863,15.345446739892946,25.345695102404164,22.84423645164816,23.83716782201347,23.61756576160482,22.929683466401094,22.254847787536363,25.753570511606533,26.9656337288845,-1
11,AR,12,9.773935291211986,10.54103032916454,4.976199349029676,18.444339083575425,8.512803481191598,10.280260842409989,9.365580132567077,8.975034777172308,8.045295003614335,11.890725185624701,14.655384409128716,-1
12,AR,23,17.27908592582181,18.748405913699663,8.563994105205577,33.58477225553321,16.979259581682108,17.226398656874697,17.691741052957585,19.1042620485827,19.35272393311337,24.206294508495365,30.01071287291817,-1
