series,attrib,fcast_50,fcast_avg,fcast_05,fcast_95,true,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
0,rfAR,20.329992629297678,23.124863502330882,11.553869961639313,41.290308464575936,23,19.870651165486287,22.16144759962311,21.84194510915852,21.03767456503154,19.162937630361636,29.14951133163431,34.04389734393154,16.767394769076663
1,rfAR,22.545118572524803,22.88685405794221,15.509091312569671,30.630205737155798,21,22.000000000000004,21.78746352517735,21.69593838914068,21.851373303185945,20.976210260577638,22.024576285172344,22.012719158126398,23.27233915934222
2,rfAR,24.220367854672727,27.13427197929782,13.146882145219875,52.149762386362944,25,24.920820131155377,24.33976738426602,25.373304342978777,25.530408650503755,24.676712530822304,32.810879664469375,38.67820307667034,23.212724851547694
3,rfAR,20.43976438346306,21.345864311809912,10.373860252356138,35.03205899578981,18,18.74774696523961,19.692295724347055,20.148893998505454,19.091762612827615,20.77933681565794,23.10977304078635,24.868369073765955,22.134074700652985
0,rfAR,20.329992629297678,23.124863502330882,11.553869961639315,41.290308464575936,23,19.870651165486287,22.16144759872104,21.84194510915852,21.201897313527954,18.944359420482847,29.14951133163431,34.04389734393153,16.76745851908954
1,rfAR,22.545118572524803,22.88685405794221,15.509091312569673,30.630205737155798,21,22.000000000000004,21.78746351779199,21.69593838914068,21.833548522916278,22.11448936282376,22.024576285172344,22.012719158126398,22.997506814068792
2,rfAR,24.220367854672727,27.134271979297825,13.146882145219882,52.149762386362966,25,24.920820131155377,24.339767391132757,25.373304342978773,25.557679335413294,22.6259734578548,32.810879664469375,38.67820307667034,23.063714813225516
3,rfAR,20.43976438346305,21.345864311809912,10.373860252356138,35.03205899578981,18,18.747746965239607,19.692295735033316,20.148893998505454,19.0507242350763,19.967367686868297,23.109773040786354,24.868369073765955,22.12964729933257
4,rfAR,17.40531525795189,18.10125817546877,12.627293378762046,26.43315477347004,17,16.312101517910673,17.34663205842973,16.975614327634023,17.4142012213985,17.261544814261242,20.768701878338298,23.641926349469635,17.290926325011306
