series,model,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
0,YW,23,20.9772593982527,22.629370695168404,11.99896268804766,39.70460197113898,17.11978716362499,18.868058994190633,19.469427449111365,18.27898373086103,19.129918777216755,25.0271496264274,29.35017542131949,18.54668085010548
1,YW,21,21.737340994347026,22.223477754880776,16.077870841358095,28.838406260163147,27.590263212130722,27.598728497766086,28.229573126093307,27.559641142624514,26.348171626409453,27.757093817456408,27.70006085581428,27.224059527771384
2,YW,25,24.77214769740722,25.005665104678567,12.27290276292883,40.18209389917766,23.850310087732762,24.98350255407477,25.870872384251086,25.80929548721897,22.810807745918595,33.14057606848771,39.06277744244152,24.900296830374902
3,YW,18,18.47980248443824,19.860945462735668,9.312474328628815,33.31616031684325,15.328483632320152,15.890635333440823,16.49000540512938,15.621428643843688,16.852705872826554,18.83462622988763,20.333594870684816,14.122244492535632
4,YW,17,16.68845877170697,17.232010160092795,12.234474715900864,24.169286607896574,15.962162031227395,16.835678648294305,17.01641822391282,16.96223404038813,16.99054569886678,20.135217107137294,23.03980676490745,17.579212604693936
5,YW,15,14.33422993590419,14.883874439616143,6.509339187567998,26.99893146469718,10.82925135004011,11.66659357928403,11.694146391055458,10.865087544360298,9.928298813342385,15.144251064395439,19.9180369723243,11.483266800794018
6,YW,16,13.557976185997298,14.821149168389327,7.037118472888052,27.954622069262,20.689638962513353,23.44738750174074,22.609251862100518,22.288981080954414,21.811540629060023,30.336574360181245,37.11228064748706,23.14123291092703
7,YW,12,11.611825895761033,12.13087899541316,7.160841457308091,19.278645291803176,10.668016003330402,11.121063982142124,11.322321845980213,11.109927902762646,10.935166529009864,12.830031098209119,14.088488129825961,10.126685232412393
8,YW,25,24.106020607937648,25.302191636887965,17.68144299769492,36.92471779169928,17.699663970881193,17.879953950969345,18.3665270553194,18.665320906984977,17.55640516112515,20.60581944379514,22.774551906237726,18.861032231208736
9,YW,16,12.359085643033653,13.324298748690415,5.812863540683527,23.470952139008435,8.14370074199063,8.862833466268576,8.733299896666285,9.156882702649126,9.09708212571861,10.901162435329802,12.436518621948085,8.510987568369298
10,YW,19,19.672251672864913,19.938753795979157,13.699035402054333,26.932253249591458,22.910545715572216,23.349213111328385,23.431724191477336,22.91188265649218,23.160521355837464,25.61131804622325,26.946580371315957,23.148813325890334
11,YW,12,10.614369252233347,11.462812223194636,4.221463320355761,22.022078273080965,12.114612981750478,14.194698946018306,12.920679232671555,12.63545386314783,12.8863177222755,16.65951556923195,20.71401530471486,11.592387018111529
12,YW,23,16.314748868831195,19.97657987453228,9.174343013422487,40.28869765266193,10.063887011730092,10.179475704858044,10.776029343345899,11.406670980265428,10.480304297537476,14.391775396301,17.90755701779445,10.424278967885957
13,YW,23,19.836936081096496,20.724900926183615,12.477088819346845,30.521730445706634,13.054643348335366,14.35097975338853,15.27944468856128,14.903568770784927,13.548419784832848,18.851566575962742,23.998821773250135,14.0442076925788
14,YW,25,22.003574570596232,23.30043675830178,13.53732884788451,35.17053257456313,30.339409667826562,31.888893985245083,31.50412390507325,29.524853883632165,30.64744583045181,35.49016545859537,37.651345891032776,29.171286988363345
15,YW,19,20.775567205372962,22.69313365269713,8.981081511164422,47.65235156714488,16.2529054639313,17.296771924688162,17.85771751636203,16.641847566377553,16.803357266660505,18.92577941114023,21.82750300215866,15.917138085470851
16,YW,18,19.878051521790276,20.157405251796376,10.728020542153645,32.060006747528945,17.841403008343192,19.027427383217155,19.529467246145487,18.601530209752006,18.749494486045517,21.546573813145752,24.890032043642456,17.11225106964716
17,YW,13,11.856971692862436,13.740427951728025,4.828827045638124,27.400661844369935,11.671580866507671,12.239391093494289,12.976316449805017,11.949692409510563,12.188513457825591,16.44961301338695,18.979862164220478,13.591547337440648
18,YW,14,15.080181050461945,17.39195464396708,9.82535565899823,31.076527230725183,10.661944408500707,11.402256912748191,10.970183570775145,11.057445942389208,11.419921950656516,13.750687413820676,15.936506628763594,10.587985358796148
19,YW,10,9.874142596160016,11.187642725006146,5.468873791574926,21.537079104941814,19.183249604945104,19.552021560668656,23.912177410419762,20.70541697655095,21.062439508537953,22.43071880539698,27.588771951638385,21.818544619181086
20,YW,24,25.4769202335996,26.586770684789947,15.59012567425272,42.02243207826851,51.16173850014248,53.07568186051012,52.693600679008426,54.464071242739664,47.11785684341838,59.420546967189225,64.80486865996536,56.760121100172114
21,YW,24,18.3326993909883,22.618705903440496,7.506976562152488,52.817403095789935,17.29133946544297,19.611847276646674,17.99134165371247,18.760396620477973,18.560656832645872,22.594431715202564,24.483023582991482,16.442150468356484
22,YW,31,29.949399710914232,30.584364671076276,19.34634340855211,43.13220383776701,26.1975276221617,25.982820185903314,26.480321533157063,26.135648265300198,26.72274515827987,26.631932892840677,25.761480109033123,25.479931655523814
