idserie,month,periodo,val
31,Sep-19,8,10
31,Oct-19,9,11
31,Nov-19,10,10
31,Dec-19,11,11
31,Jan-20,12,10
31,Feb-20,13,9
31,Mar-20,14,8
31,Apr-20,15,9
31,May-20,16,10
31,Jun-20,17,12
31,Jul-20,18,12
31,Aug-20,19,11
31,Sep-20,20,11
31,Oct-20,21,12
31,Nov-20,22,11
31,Dec-20,23,11
31,Jan-21,24,11
31,Feb-21,25,10
31,Mar-21,26,11
31,Apr-21,27,10
31,May-21,28,11
31,Jun-21,29,11
31,Jul-21,30,12
31,Aug-21,31,12
31,Sep-21,32,11
31,Oct-21,33,12
31,Nov-21,34,11
31,Dec-21,35,14
31,Jan-22,36,11
31,Feb-22,37,11
31,Mar-22,38,11
31,Apr-22,39,12
31,May-22,40,11
31,Jun-22,41,11
31,Jul-22,42,11
31,Aug-22,43,12
31,Sep-22,44,12
31,Oct-22,45,12
31,Nov-22,46,12
31,Dec-22,47,14
32,Jan-19,0,11
32,Feb-19,1,11
32,Mar-19,2,12
32,Apr-19,3,12
32,May-19,4,11
32,Jun-19,5,12
32,Jul-19,6,12
32,Aug-19,7,11
32,Sep-19,8,11
32,Oct-19,9,12
32,Nov-19,10,12
32,Dec-19,11,14
32,Jan-20,12,11
32,Feb-20,13,10
32,Mar-20,14,9
32,Apr-20,15,10
32,May-20,16,12
32,Jun-20,17,12
32,Jul-20,18,12
32,Aug-20,19,11
32,Sep-20,20,12
32,Oct-20,21,12
32,Nov-20,22,12
32,Dec-20,23,14
32,Jan-21,24,12
32,Feb-21,25,12
32,Mar-21,26,12
32,Apr-21,27,12
32,May-21,28,13
32,Jun-21,29,13
32,Jul-21,30,13
32,Aug-21,31,12
32,Sep-21,32,12
32,Oct-21,33,13
32,Nov-21,34,13
32,Dec-21,35,13
32,Jan-22,36,13
32,Feb-22,37,12
32,Mar-22,38,12
32,Apr-22,39,12
32,May-22,40,12
32,Jun-22,41,13
32,Jul-22,42,13
32,Aug-22,43,14
32,Sep-22,44,12
32,Oct-22,45,14
32,Nov-22,46,12
32,Dec-22,47,14
33,Jan-19,0,15
33,Feb-19,1,15
33,Mar-19,2,15
33,Apr-19,3,15
33,May-19,4,17
33,Jun-19,5,16
33,Jul-19,6,17
33,Aug-19,7,16
33,Sep-19,8,17
33,Oct-19,9,18
33,Nov-19,10,16
33,Dec-19,11,19
33,Jan-20,12,17
33,Feb-20,13,14
33,Mar-20,14,14
33,Apr-20,15,15
33,May-20,16,17
33,Jun-20,17,18
33,Jul-20,18,17
33,Aug-20,19,18
33,Sep-20,20,19
33,Oct-20,21,19
33,Nov-20,22,19
33,Dec-20,23,21
33,Jan-21,24,19
33,Feb-21,25,17
33,Mar-21,26,19
33,Apr-21,27,19
33,May-21,28,19
33,Jun-21,29,21
33,Jul-21,30,20
33,Aug-21,31,20
33,Sep-21,32,19
33,Oct-21,33,20
33,Nov-21,34,20
33,Dec-21,35,22
33,Jan-22,36,20
33,Feb-22,37,19
33,Mar-22,38,20
33,Apr-22,39,20
33,May-22,40,22
33,Jun-22,41,20
33,Jul-22,42,23
33,Aug-22,43,22
33,Sep-22,44,23
33,Oct-22,45,22
33,Nov-22,46,22
33,Dec-22,47,27
34,Jan-19,0,12
34,Feb-19,1,12
34,Mar-19,2,12
34,Apr-19,3,12
34,May-19,4,12
34,Jun-19,5,12
34,Jul-19,6,13
34,Aug-19,7,12
34,Sep-19,8,12
34,Oct-19,9,12
34,Nov-19,10,12
34,Dec-19,11,14
34,Jan-20,12,12
34,Feb-20,13,9
34,Mar-20,14,9
34,Apr-20,15,10
34,May-20,16,11
34,Jun-20,17,11
34,Jul-20,18,13
34,Aug-20,19,11
34,Sep-20,20,11
34,Oct-20,21,12
34,Nov-20,22,12
34,Dec-20,23,13
34,Jan-21,24,12
34,Feb-21,25,11
34,Mar-21,26,11
34,Apr-21,27,11
34,May-21,28,11
34,Jun-21,29,12
34,Jul-21,30,12
34,Aug-21,31,11
34,Sep-21,32,11
34,Oct-21,33,12
34,Nov-21,34,11
34,Dec-21,35,12
34,Jan-22,36,11
34,Feb-22,37,11
34,Mar-22,38,10
34,Apr-22,39,11
34,May-22,40,11
34,Jun-22,41,11
34,Jul-22,42,11
34,Aug-22,43,10
34,Sep-22,44,11
34,Oct-22,45,11
34,Nov-22,46,11
34,Dec-22,47,11
35,Jan-19,0,19
35,Feb-19,1,18
35,Mar-19,2,18
35,Apr-19,3,18
35,May-19,4,19
35,Jun-19,5,18
35,Jul-19,6,19
35,Aug-19,7,17
35,Sep-19,8,18
35,Oct-19,9,18
35,Nov-19,10,18
35,Dec-19,11,19
35,Jan-20,12,17
35,Feb-20,13,15
35,Mar-20,14,14
35,Apr-20,15,17
35,May-20,16,18
35,Jun-20,17,18
35,Jul-20,18,18
35,Aug-20,19,18
35,Sep-20,20,18
35,Oct-20,21,17
35,Nov-20,22,18
35,Dec-20,23,19
35,Jan-21,24,17
35,Feb-21,25,17
35,Mar-21,26,18
35,Apr-21,27,17
35,May-21,28,18
35,Jun-21,29,18
35,Jul-21,30,17
35,Aug-21,31,17
35,Sep-21,32,17
35,Oct-21,33,17
35,Nov-21,34,17
35,Dec-21,35,18
35,Jan-22,36,17
35,Feb-22,37,16
35,Mar-22,38,17
35,Apr-22,39,17
35,May-22,40,17
35,Jun-22,41,17
35,Jul-22,42,17
35,Aug-22,43,16
35,Sep-22,44,17
35,Oct-22,45,17
35,Nov-22,46,17
35,Dec-22,47,18
36,Jan-19,0,22
36,Feb-19,1,22
36,Mar-19,2,23
36,Apr-19,3,23
36,May-19,4,23
36,Jun-19,5,23
36,Jul-19,6,24
36,Aug-19,7,24
36,Sep-19,8,23
36,Oct-19,9,24
36,Nov-19,10,24
36,Dec-19,11,25
36,Jan-20,12,24
36,Feb-20,13,19
36,Mar-20,14,19
36,Apr-20,15,22
36,May-20,16,24
36,Jun-20,17,25
36,Jul-20,18,25
36,Aug-20,19,25
36,Sep-20,20,25
36,Oct-20,21,27
36,Nov-20,22,25
36,Dec-20,23,27
36,Jan-21,24,27
36,Feb-21,25,24
36,Mar-21,26,26
36,Apr-21,27,27
36,May-21,28,26
36,Jun-21,29,27
36,Jul-21,30,27
36,Aug-21,31,28
36,Sep-21,32,28
36,Oct-21,33,28
36,Nov-21,34,28
36,Dec-21,35,29
36,Jan-22,36,28
36,Feb-22,37,27
36,Mar-22,38,28
36,Apr-22,39,28
36,May-22,40,29
36,Jun-22,41,29
36,Jul-22,42,30
36,Aug-22,43,27
36,Sep-22,44,27
36,Oct-22,45,28
36,Nov-22,46,30
36,Dec-22,47,31
37,Jan-19,0,15
37,Feb-19,1,14
37,Mar-19,2,14
37,Apr-19,3,15
37,May-19,4,15
37,Jun-19,5,15
37,Jul-19,6,16
37,Aug-19,7,16
37,Sep-19,8,16
37,Oct-19,9,17
37,Nov-19,10,17
37,Dec-19,11,18
37,Jan-20,12,17
37,Feb-20,13,13
37,Mar-20,14,13
37,Apr-20,15,15
37,May-20,16,17
37,Jun-20,17,17
37,Jul-20,18,18
37,Aug-20,19,18
37,Sep-20,20,17
37,Oct-20,21,18
37,Nov-20,22,18
37,Dec-20,23,22
37,Jan-21,24,19
37,Feb-21,25,18
37,Mar-21,26,19
37,Apr-21,27,18
37,May-21,28,20
37,Jun-21,29,19
37,Jul-21,30,20
37,Aug-21,31,19
37,Sep-21,32,21
37,Oct-21,33,21
37,Nov-21,34,22
37,Dec-21,35,24
37,Jan-22,36,20
37,Feb-22,37,20
37,Mar-22,38,20
37,Apr-22,39,21
37,May-22,40,20
37,Jun-22,41,21
37,Jul-22,42,22
37,Aug-22,43,22
37,Sep-22,44,22
37,Oct-22,45,23
37,Nov-22,46,25
37,Dec-22,47,26
38,Jan-19,0,10
38,Feb-19,1,8
38,Mar-19,2,10
38,Apr-19,3,9
38,May-19,4,10
38,Jun-19,5,10
38,Jul-19,6,11
38,Aug-19,7,10
38,Sep-19,8,12
38,Oct-19,9,11
38,Nov-19,10,12
38,Dec-19,11,13
38,Jan-20,12,12
38,Feb-20,13,9
38,Mar-20,14,10
38,Apr-20,15,10
38,May-20,16,11
38,Jun-20,17,13
38,Jul-20,18,12
38,Aug-20,19,13
38,Sep-20,20,13
38,Oct-20,21,12
38,Nov-20,22,14
38,Dec-20,23,15
38,Jan-21,24,12
38,Feb-21,25,12
38,Mar-21,26,14
38,Apr-21,27,13
38,May-21,28,13
38,Jun-21,29,14
38,Jul-21,30,15
38,Aug-21,31,15
38,Sep-21,32,17
38,Oct-21,33,16
38,Nov-21,34,16
38,Dec-21,35,17
38,Jan-22,36,17
38,Feb-22,37,15
38,Mar-22,38,16
38,Apr-22,39,17
38,May-22,40,15
38,Jun-22,41,18
38,Jul-22,42,17
38,Aug-22,43,19
38,Sep-22,44,16
38,Oct-22,45,19
38,Nov-22,46,17
38,Dec-22,47,23
39,Jan-19,0,12
39,Feb-19,1,12
39,Mar-19,2,12
39,Apr-19,3,13
39,May-19,4,13
39,Jun-19,5,13
39,Jul-19,6,14
39,Aug-19,7,13
39,Sep-19,8,14
39,Oct-19,9,14
39,Nov-19,10,15
39,Dec-19,11,16
39,Jan-20,12,15
39,Feb-20,13,12
39,Mar-20,14,11
39,Apr-20,15,13
39,May-20,16,15
39,Jun-20,17,15
39,Jul-20,18,16
39,Aug-20,19,15
39,Sep-20,20,15
39,Oct-20,21,16
39,Nov-20,22,17
39,Dec-20,23,20
39,Jan-21,24,16
39,Feb-21,25,16
39,Mar-21,26,17
39,Apr-21,27,16
39,May-21,28,17
39,Jun-21,29,17
39,Jul-21,30,19
39,Aug-21,31,18
39,Sep-21,32,17
39,Oct-21,33,17
39,Nov-21,34,19
39,Dec-21,35,23
39,Jan-22,36,19
39,Feb-22,37,18
39,Mar-22,38,19
39,Apr-22,39,20
39,May-22,40,20
39,Jun-22,41,19
39,Jul-22,42,19
39,Aug-22,43,18
39,Sep-22,44,20
39,Oct-22,45,20
39,Nov-22,46,22
39,Dec-22,47,22
40,Jan-19,0,9
40,Feb-19,1,9
40,Mar-19,2,10
40,Apr-19,3,10
40,May-19,4,9
40,Jun-19,5,9
40,Jul-19,6,10
40,Aug-19,7,10
40,Sep-19,8,10
40,Oct-19,9,10
40,Nov-19,10,10
40,Dec-19,11,12
40,Jan-20,12,10
40,Feb-20,13,9
40,Mar-20,14,8
40,Apr-20,15,9
40,May-20,16,11
40,Jun-20,17,11
40,Jul-20,18,12
40,Aug-20,19,12
40,Sep-20,20,11
40,Oct-20,21,12
40,Nov-20,22,12
40,Dec-20,23,13
40,Jan-21,24,11
40,Feb-21,25,10
40,Mar-21,26,11
40,Apr-21,27,11
40,May-21,28,11
40,Jun-21,29,12
40,Jul-21,30,11
40,Aug-21,31,12
40,Sep-21,32,12
40,Oct-21,33,13
40,Nov-21,34,11
40,Dec-21,35,13
40,Jan-22,36,11
40,Feb-22,37,11
40,Mar-22,38,11
40,Apr-22,39,11
40,May-22,40,12
40,Jun-22,41,12
40,Jul-22,42,12
40,Aug-22,43,13
40,Sep-22,44,12
40,Oct-22,45,14
40,Nov-22,46,13
40,Dec-22,47,15
41,Jan-19,0,12
41,Feb-19,1,11
41,Mar-19,2,12
41,Apr-19,3,11
41,May-19,4,11
41,Jun-19,5,12
41,Jul-19,6,11
41,Aug-19,7,11
41,Sep-19,8,12
41,Oct-19,9,11
41,Nov-19,10,11
41,Dec-19,11,13
41,Jan-20,12,11
41,Feb-20,13,9
41,Mar-20,14,9
41,Apr-20,15,10
41,May-20,16,11
41,Jun-20,17,11
41,Jul-20,18,11
41,Aug-20,19,11
41,Sep-20,20,11
41,Oct-20,21,11
41,Nov-20,22,10
41,Dec-20,23,11
41,Jan-21,24,10
41,Feb-21,25,10
41,Mar-21,26,10
41,Apr-21,27,10
41,May-21,28,10
41,Jun-21,29,10
41,Jul-21,30,10
41,Aug-21,31,11
41,Sep-21,32,11
41,Oct-21,33,11
41,Nov-21,34,11
41,Dec-21,35,11
41,Jan-22,36,11
41,Feb-22,37,10
41,Mar-22,38,10
41,Apr-22,39,10
41,May-22,40,10
41,Jun-22,41,10
41,Jul-22,42,10
41,Aug-22,43,10
41,Sep-22,44,10
41,Oct-22,45,10
41,Nov-22,46,10
41,Dec-22,47,11
42,Jan-19,0,16
42,Feb-19,1,16
42,Mar-19,2,17
42,Apr-19,3,16
42,May-19,4,16
42,Jun-19,5,16
42,Jul-19,6,17
42,Aug-19,7,16
42,Sep-19,8,16
42,Oct-19,9,16
42,Nov-19,10,16
42,Dec-19,11,17
42,Jan-20,12,17
42,Feb-20,13,14
42,Mar-20,14,12
42,Apr-20,15,14
42,May-20,16,16
42,Jun-20,17,16
42,Jul-20,18,16
42,Aug-20,19,16
42,Sep-20,20,17
42,Oct-20,21,16
42,Nov-20,22,17
42,Dec-20,23,17
42,Jan-21,24,16
42,Feb-21,25,15
42,Mar-21,26,15
42,Apr-21,27,16
42,May-21,28,16
42,Jun-21,29,16
42,Jul-21,30,16
42,Aug-21,31,15
42,Sep-21,32,16
42,Oct-21,33,16
42,Nov-21,34,16
42,Dec-21,35,17
42,Jan-22,36,15
42,Feb-22,37,15
42,Mar-22,38,15
42,Apr-22,39,16
42,May-22,40,15
42,Jun-22,41,16
42,Jul-22,42,16
42,Aug-22,43,16
42,Sep-22,44,16
42,Oct-22,45,17
42,Nov-22,46,16
42,Dec-22,47,17
43,Jan-19,0,17
43,Feb-19,1,16
43,Mar-19,2,16
43,Apr-19,3,17
43,May-19,4,17
43,Jun-19,5,17
43,Jul-19,6,18
43,Aug-19,7,17
43,Sep-19,8,17
43,Oct-19,9,19
43,Nov-19,10,17
43,Dec-19,11,19
43,Jan-20,12,17
43,Feb-20,13,14
43,Mar-20,14,13
43,Apr-20,15,16
43,May-20,16,18
43,Jun-20,17,19
43,Jul-20,18,19
43,Aug-20,19,18
43,Sep-20,20,19
43,Oct-20,21,20
43,Nov-20,22,19
43,Dec-20,23,20
43,Jan-21,24,19
43,Feb-21,25,18
43,Mar-21,26,19
43,Apr-21,27,20
43,May-21,28,20
43,Jun-21,29,20
43,Jul-21,30,20
43,Aug-21,31,19
43,Sep-21,32,21
43,Oct-21,33,20
43,Nov-21,34,22
43,Dec-21,35,22
43,Jan-22,36,20
43,Feb-22,37,19
43,Mar-22,38,21
43,Apr-22,39,20
43,May-22,40,21
43,Jun-22,41,21
43,Jul-22,42,21
43,Aug-22,43,21
43,Sep-22,44,23
43,Oct-22,45,23
43,Nov-22,46,22
43,Dec-22,47,23
44,Jan-19,0,17
44,Feb-19,1,17
44,Mar-19,2,16
44,Apr-19,3,16
44,May-19,4,17
44,Jun-19,5,16
44,Jul-19,6,17
44,Aug-19,7,16
44,Sep-19,8,17
44,Oct-19,9,17
44,Nov-19,10,17
44,Dec-19,11,18
44,Jan-20,12,16
44,Feb-20,13,13
44,Mar-20,14,13
44,Apr-20,15,15
44,May-20,16,16
44,Jun-20,17,16
44,Jul-20,18,16
44,Aug-20,19,15
44,Sep-20,20,15
44,Oct-20,21,15
44,Nov-20,22,15
44,Dec-20,23,16
44,Jan-21,24,15
44,Feb-21,25,15
44,Mar-21,26,14
44,Apr-21,27,14
44,May-21,28,14
44,Jun-21,29,15
44,Jul-21,30,14
44,Aug-21,31,14
44,Sep-21,32,14
44,Oct-21,33,15
44,Nov-21,34,14
44,Dec-21,35,15
44,Jan-22,36,14
44,Feb-22,37,14
44,Mar-22,38,14
44,Apr-22,39,14
44,May-22,40,14
44,Jun-22,41,14
44,Jul-22,42,13
44,Aug-22,43,13
44,Sep-22,44,13
44,Oct-22,45,13
44,Nov-22,46,13
44,Dec-22,47,13
45,Jan-19,0,13
45,Feb-19,1,12
45,Mar-19,2,12
45,Apr-19,3,12
45,May-19,4,13
45,Jun-19,5,13
45,Jul-19,6,13
45,Aug-19,7,12
45,Sep-19,8,13
45,Oct-19,9,13
45,Nov-19,10,14
45,Dec-19,11,14
45,Jan-20,12,13
45,Feb-20,13,10
45,Mar-20,14,10
45,Apr-20,15,12
45,May-20,16,13
45,Jun-20,17,14
45,Jul-20,18,14
45,Aug-20,19,14
45,Sep-20,20,13
45,Oct-20,21,14
45,Nov-20,22,14
45,Dec-20,23,15
45,Jan-21,24,14
45,Feb-21,25,13
45,Mar-21,26,13
45,Apr-21,27,14
45,May-21,28,14
45,Jun-21,29,14
45,Jul-21,30,14
45,Aug-21,31,14
45,Sep-21,32,14
45,Oct-21,33,15
45,Nov-21,34,14
45,Dec-21,35,16
45,Jan-22,36,14
45,Feb-22,37,13
45,Mar-22,38,13
45,Apr-22,39,15
45,May-22,40,14
45,Jun-22,41,14
45,Jul-22,42,15
45,Aug-22,43,15
45,Sep-22,44,15
45,Oct-22,45,15
45,Nov-22,46,15
45,Dec-22,47,16
46,Jan-19,0,19
46,Feb-19,1,18
46,Mar-19,2,19
46,Apr-19,3,19
46,May-19,4,20
46,Jun-19,5,20
46,Jul-19,6,19
46,Aug-19,7,19
46,Sep-19,8,19
46,Oct-19,9,20
46,Nov-19,10,20
46,Dec-19,11,21
46,Jan-20,12,19
46,Feb-20,13,15
46,Mar-20,14,14
46,Apr-20,15,17
46,May-20,16,20
46,Jun-20,17,19
46,Jul-20,18,19
46,Aug-20,19,19
46,Sep-20,20,19
46,Oct-20,21,20
46,Nov-20,22,20
46,Dec-20,23,20
46,Jan-21,24,19
46,Feb-21,25,18
46,Mar-21,26,18
46,Apr-21,27,18
46,May-21,28,19
46,Jun-21,29,19
46,Jul-21,30,19
46,Aug-21,31,18
46,Sep-21,32,18
46,Oct-21,33,18
46,Nov-21,34,18
46,Dec-21,35,19
46,Jan-22,36,18
46,Feb-22,37,18
46,Mar-22,38,18
46,Apr-22,39,18
46,May-22,40,18
46,Jun-22,41,18
46,Jul-22,42,19
46,Aug-22,43,19
46,Sep-22,44,18
46,Oct-22,45,19
46,Nov-22,46,18
46,Dec-22,47,20
47,Jan-19,0,10
47,Feb-19,1,9
47,Mar-19,2,9
47,Apr-19,3,9
47,May-19,4,9
47,Jun-19,5,9
47,Jul-19,6,9
47,Aug-19,7,8
47,Sep-19,8,8
47,Oct-19,9,9
47,Nov-19,10,9
47,Dec-19,11,9
47,Jan-20,12,8
47,Feb-20,13,6
47,Mar-20,14,6
47,Apr-20,15,8
47,May-20,16,8
47,Jun-20,17,8
47,Jul-20,18,7
47,Aug-20,19,7
47,Sep-20,20,7
47,Oct-20,21,7
47,Nov-20,22,7
47,Dec-20,23,7
47,Jan-21,24,7
47,Feb-21,25,7
47,Mar-21,26,6
47,Apr-21,27,6
47,May-21,28,6
47,Jun-21,29,6
47,Jul-21,30,6
47,Aug-21,31,6
47,Sep-21,32,6
47,Oct-21,33,6
47,Nov-21,34,6
47,Dec-21,35,6
47,Jan-22,36,5
47,Feb-22,37,5
47,Mar-22,38,5
47,Apr-22,39,5
47,May-22,40,5
47,Jun-22,41,5
47,Jul-22,42,5
47,Aug-22,43,5
47,Sep-22,44,5
47,Oct-22,45,5
47,Nov-22,46,5
47,Dec-22,47,5
48,Jan-19,0,14
48,Feb-19,1,14
48,Mar-19,2,14
48,Apr-19,3,13
48,May-19,4,14
48,Jun-19,5,15
48,Jul-19,6,14
48,Aug-19,7,14
48,Sep-19,8,14
48,Oct-19,9,14
48,Nov-19,10,14
48,Dec-19,11,15
48,Jan-20,12,14
48,Feb-20,13,11
48,Mar-20,14,10
48,Apr-20,15,12
48,May-20,16,14
48,Jun-20,17,13
48,Jul-20,18,14
48,Aug-20,19,13
48,Sep-20,20,13
48,Oct-20,21,14
48,Nov-20,22,14
48,Dec-20,23,15
48,Jan-21,24,13
48,Feb-21,25,13
48,Mar-21,26,13
48,Apr-21,27,13
48,May-21,28,13
48,Jun-21,29,13
48,Jul-21,30,13
48,Aug-21,31,13
48,Sep-21,32,12
48,Oct-21,33,13
48,Nov-21,34,13
48,Dec-21,35,14
48,Jan-22,36,13
48,Feb-22,37,12
48,Mar-22,38,12
48,Apr-22,39,12
48,May-22,40,12
48,Jun-22,41,13
48,Jul-22,42,12
48,Aug-22,43,12
48,Sep-22,44,12
48,Oct-22,45,12
48,Nov-22,46,12
48,Dec-22,47,13
49,Jan-19,0,15
49,Feb-19,1,14
49,Mar-19,2,15
49,Apr-19,3,15
49,May-19,4,15
49,Jun-19,5,15
49,Jul-19,6,15
49,Aug-19,7,16
49,Sep-19,8,16
49,Oct-19,9,16
49,Nov-19,10,16
49,Dec-19,11,18
49,Jan-20,12,16
49,Feb-20,13,13
49,Mar-20,14,12
49,Apr-20,15,14
49,May-20,16,17
49,Jun-20,17,17
49,Jul-20,18,17
49,Aug-20,19,17
49,Sep-20,20,17
49,Oct-20,21,17
49,Nov-20,22,18
49,Dec-20,23,18
49,Jan-21,24,17
49,Feb-21,25,16
49,Mar-21,26,16
49,Apr-21,27,17
49,May-21,28,17
49,Jun-21,29,18
49,Jul-21,30,18
49,Aug-21,31,17
49,Sep-21,32,17
49,Oct-21,33,18
49,Nov-21,34,18
49,Dec-21,35,20
49,Jan-22,36,18
49,Feb-22,37,17
49,Mar-22,38,18
49,Apr-22,39,18
49,May-22,40,18
49,Jun-22,41,18
49,Jul-22,42,20
49,Aug-22,43,17
49,Sep-22,44,19
49,Oct-22,45,18
49,Nov-22,46,19
49,Dec-22,47,20
50,Jan-19,0,17
50,Feb-19,1,17
50,Mar-19,2,18
50,Apr-19,3,17
50,May-19,4,18
50,Jun-19,5,19
50,Jul-19,6,19
50,Aug-19,7,19
50,Sep-19,8,19
50,Oct-19,9,19
50,Nov-19,10,19
50,Dec-19,11,21
50,Jan-20,12,20
50,Feb-20,13,16
50,Mar-20,14,15
50,Apr-20,15,18
50,May-20,16,20
50,Jun-20,17,21
50,Jul-20,18,21
50,Aug-20,19,20
50,Sep-20,20,22
50,Oct-20,21,21
50,Nov-20,22,22
50,Dec-20,23,23
50,Jan-21,24,22
50,Feb-21,25,20
50,Mar-21,26,21
50,Apr-21,27,22
50,May-21,28,22
50,Jun-21,29,21
50,Jul-21,30,22
50,Aug-21,31,21
50,Sep-21,32,22
50,Oct-21,33,24
50,Nov-21,34,25
50,Dec-21,35,27
50,Jan-22,36,23
50,Feb-22,37,22
50,Mar-22,38,23
50,Apr-22,39,22
50,May-22,40,23
50,Jun-22,41,24
50,Jul-22,42,26
50,Aug-22,43,25
50,Sep-22,44,26
50,Oct-22,45,25
50,Nov-22,46,26
50,Dec-22,47,29
51,Jan-19,0,13
51,Feb-19,1,13
51,Mar-19,2,14
51,Apr-19,3,13
51,May-19,4,13
51,Jun-19,5,14
51,Jul-19,6,14
51,Aug-19,7,13
51,Sep-19,8,14
51,Oct-19,9,14
51,Nov-19,10,14
51,Dec-19,11,15
51,Jan-20,12,13
51,Feb-20,13,11
51,Mar-20,14,10
51,Apr-20,15,12
51,May-20,16,14
51,Jun-20,17,14
51,Jul-20,18,14
51,Aug-20,19,14
51,Sep-20,20,13
51,Oct-20,21,14
51,Nov-20,22,14
51,Dec-20,23,14
51,Jan-21,24,13
51,Feb-21,25,13
51,Mar-21,26,14
51,Apr-21,27,14
51,May-21,28,14
51,Jun-21,29,13
51,Jul-21,30,14
51,Aug-21,31,14
51,Sep-21,32,14
51,Oct-21,33,15
51,Nov-21,34,14
51,Dec-21,35,16
51,Jan-22,36,14
51,Feb-22,37,13
51,Mar-22,38,13
51,Apr-22,39,14
51,May-22,40,15
51,Jun-22,41,14
51,Jul-22,42,15
51,Aug-22,43,15
51,Sep-22,44,15
51,Oct-22,45,14
51,Nov-22,46,14
51,Dec-22,47,17
