93,15419.593911092941,15419.414815174363,15974,15744
94,15419.593911092941,15419.215173642086,15810,15744
95,15419.593911092941,15419.508533524368,16391,15744
96,15419.593911092941,15419.420363441026,15855,15744
97,15419.60225187432,15419.60225187432,16429,15744
98,15419.60225187432,15419.218907711736,15941,15744
99,15419.60225187432,15416.949015195896,16333,15744
100,15419.60225187432,15417.019149249028,15970,15744
101,15419.60225187432,15415.102494058174,16167,15744
102,15419.60225187432,15419.44836077678,15787,15744
103,15419.60225187432,15419.272194167603,16123,15744
104,15419.60225187432,15419.358679191464,16055,15744
105,15419.60225187432,15418.998042054205,16034,15744
106,15419.60225187432,15419.184416375487,16436,15744
107,15419.60225187432,15419.162189672865,15843,15744
108,15419.60225187432,15419.25938912779,16714,15744
109,15419.60225187432,15419.32633729153,15799,15744
110,15419.60225187432,15419.334361880094,17118,15744
111,15419.60225187432,15419.49048491019,16019,15744
112,15419.60225187432,15419.409334632417,15908,15744
113,15419.654632528838,15419.654632528838,16803,15744
114,15419.654632528838,15419.321883097977,16614,15744
115,15419.654632528838,15418.494134140285,16739,15744
116,15419.654632528838,15419.309581949366,15963,15744
117,15419.654632528838,15419.457039447594,16020,15744
118,15419.654632528838,15419.473703063048,16417,15744
119,15419.654632528838,15419.417535152095,15576,15576
120,15419.654632528838,15419.453561529566,16452,15576
121,15419.654632528838,15419.436616687284,16113,15576
122,15419.654632528838,15419.48969508035,16746,15576
123,15419.654632528838,15419.515728579736,15855,15576
124,15419.654632528838,15419.525828631158,16149,15576
125,15419.654632528838,15419.594840472171,16225,15576
126,15419.654632528838,15419.561962181957,17353,15576
127,15419.67395236461,15419.67395236461,16019,15576
128,15419.67395236461,15419.598107346597,16985,15576
129,15419.67395236461,15419.637216012838,16199,15576
130,15419.67395236461,15419.45694547575,15738,15576
131,15419.67395236461,15419.555807560653,16387,15576
132,15419.67395236461,15419.53604759222,15771,15576
133,15419.67395236461,15419.591936646368,16304,15576
134,15419.67395236461,15419.615149708683,15787,15576
135,15419.67395236461,15419.628065732084,16321,15576
136,15419.694251825167,15419.694251825167,15855,15576
137,15419.694251825167,15419.664207020534,16551,15576
138,15419.773343669964,15419.773343669964,16124,15576
139,15419.773343669964,15419.61968531015,16332,15576
140,15419.773343669964,15419.094416223465,16406,15576
141,15419.773343669964,15419.60714398375,16203,15576
142,15419.773343669964,15419.687229711035,16227,15576
143,15419.773343669964,15419.686195807499,15823,15576
144,15419.773343669964,15419.665757805968,16135,15576
145,15419.773343669964,15419.2746031695,16797,15576
146,15419.773343669964,15419.605072874741,16407,15576
147,15419.773343669964,15419.664144618584,15959,15576
148,15419.773343669964,15419.64117898978,15983,15576
149,15419.773343669964,15419.644916672494,16019,15576
150,15419.773343669964,15419.417319453012,16978,15576
151,15419.773343669964,15419.615624865473,15951,15576
152,15419.773343669964,15419.562858343796,15736,15576
153,15419.773343669964,15419.651730980493,15909,15576
154,15419.773343669964,15419.641910167533,16088,15576
155,15419.773343669964,15419.528156035212,16477,15576
156,15419.773343669964,15419.513326153236,16098,15576
157,15419.773343669964,15419.515544619604,16237,15576
158,15419.773343669964,15419.592377976976,15949,15576
159,15419.773343669964,15419.551650734633,16718,15576
160,15419.773343669964,15419.671429800714,16609,15576
161,15419.773343669964,15419.587756849676,16024,15576
162,15419.773343669964,15419.717776433623,16029,15576
163,15419.773343669964,15419.662196721778,16250,15576
164,15419.773343669964,15419.753882548655,16493,15576
165,15419.773343669964,15419.604967753401,16183,15576
166,15419.773343669964,15419.0186213369,16430,15576
167,15419.773343669964,15419.64919534967,15959,15576
168,15419.773343669964,15419.634414955435,15743,15576
169,15419.773343669964,15419.728247173403,16019,15576
170,15419.773343669964,15419.670521070471,16306,15576
171,15419.773343669964,15419.602858571798,15925,15576
172,15419.773343669964,15419.251939723184,16387,15576
173,15419.773343669964,15419.682277703074,15959,15576
174,15419.773343669964,15419.617911081845,16047,15576
175,15419.773343669964,15419.688673392084,17093,15576
176,15419.773343669964,15419.489327067513,15843,15576
177,15419.773343669964,15419.546091342188,16171,15576
178,15419.773343669964,15419.56837889128,15855,15576
179,15419.773343669964,15419.582197457225,15856,15576
180,15419.773343669964,15419.647430715022,16357,15576
181,15419.773343669964,15419.618303572246,16390,15576
182,15419.773343669964,15419.726482538767,16141,15576
183,15419.773343669964,15419.654409687282,16461,15576
184,15419.784429271223,15419.784429271223,15908,15576
185,15419.784429271223,15419.710960373708,16288,15576
186,15419.784429271223,15418.808820684024,17079,15576
187,15419.784429271223,15419.625209060468,16357,15576
188,15419.784429271223,15419.664970155243,15902,15576
189,15419.784429271223,15419.704255274824,16019,15576
190,15419.784429271223,15419.701073708246,16569,15576
191,15419.784429271223,15419.715609204954,16532,15576
192,15419.784429271223,15418.942914253883,16106,15576
193,15419.784429271223,15419.675521397203,16044,15576
194,15419.784429271223,15419.602976187156,15823,15576
195,15419.784429271223,15419.711624950212,16227,15576
196,15419.784429271223,15419.682022401488,15823,15576
197,15419.784429271223,15419.61863928545,16561,15576
198,15419.784429271223,15419.271076971827,16997,15576
199,15419.784429271223,15419.629473943623,16125,15576
200,15419.784429271223,15419.659972777303,15971,15576
201,15419.784429271223,15419.68435885762,16363,15576
202,15419.784429271223,15419.639545697071,16423,15576
203,15419.784429271223,15419.536611461042,16634,15576
204,15419.784429271223,15419.609039909361,15959,15576
205,15419.784429271223,15419.565494303453,15772,15576
206,15419.784429271223,15419.669502589826,16328,15576
207,15419.784429271223,15419.601653970349,15959,15576
208,15419.784429271223,15419.698385432202,16182,15576
209,15419.784429271223,15419.664890941833,15799,15576
210,15419.784429271223,15419.727268274602,16603,15576
211,15419.784429271223,15419.7281279133,16019,15576
212,15419.784429271223,15419.756151117,16326,15576
213,15419.784429271223,15419.658810981055,16228,15576
214,15419.784429271223,15419.192564050476,16403,15576
215,15419.784429271223,15419.71772755366,16113,15576
216,15419.784429271223,15419.660583824218,16231,15576
217,15419.784429271223,15419.76459211057,16097,15576
218,15419.784429271223,15419.706239395278,15771,15576
219,15419.784429271223,15419.335352752587,16801,15576
220,15419.784429271223,15419.636704283515,16732,15576
221,15419.784429271223,15419.669024817802,16095,15576
222,15419.784429271223,15419.69994125501,16337,15576
223,15419.784429271223,15419.697907660202,15935,15576
224,15419.784429271223,15419.709958460286,16396,15576
225,15419.784429271223,15419.442627608478,15995,15576
226,15419.784429271223,15419.677465811372,17720,15576
227,15419.784429271223,15419.618917984837,15855,15576
228,15419.784429271223,15419.70634865378,15992,15576
229,15419.784429271223,15419.682154956334,15855,15576
230,15419.784429271223,15419.632894183147,15844,15576
231,15419.784429271223,15419.579295044177,16019,15576
232,15419.784429271223,15419.59740729592,16627,15576
233,15419.784429271223,15419.64253201567,15959,15576
234,15419.784429271223,15419.626290138323,17353,15576
235,15419.784429271223,15419.70576898715,15977,15576
236,15419.784429271223,15419.655172980722,16493,15576
237,15419.784429271223,15419.759181267083,16634,15576
238,15419.784429271223,15419.69838304812,16247,15576
239,15419.78806410949,15419.78806410949,16111,15576
240,15419.78806410949,15419.67800712009,16400,15576
241,15419.78806410949,15419.12371727626,16934,15576
242,15419.78806410949,15419.687986045137,16098,15576
243,15419.78806410949,15419.69249904037,17067,15576
244,15419.78806410949,15419.751221545208,16394,15576
245,15419.78806410949,15419.721381210713,16024,15576
246,15419.78806410949,15419.681726098577,16055,15576
247,15419.78806410949,15419.230989636075,16561,15576
248,15419.78806410949,15419.700939837534,17454,15576
249,15419.78806410949,15419.67020016033,15771,15576
250,15419.78806410949,15419.729822007897,16372,15576
251,15419.78806410949,15419.729153409226,15576,15576
252,15419.78806410949,15419.37377501577,16369,15576
253,15419.78806410949,15419.659800042657,17085,15576
254,15419.78806410949,15419.63425693878,16714,15576
255,15419.78806410949,15419.723035542735,15855,15576
256,15419.78806410949,15419.663139109136,16321,15576
257,15419.78806410949,15419.713746320269,16039,15576
258,15419.78806410949,15419.549556756705,15876,15576
259,15419.78806410949,15419.629323982072,16832,15576
260,15419.78806410949,15419.612792256798,15855,15576
261,15419.78806410949,15419.658206152411,16062,15576
262,15419.78806410949,15419.676027756865,16019,15576
263,15419.78806410949,15419.687088322762,15796,15576
264,15419.78806410949,15419.739263256948,15855,15576
265,15419.78806410949,15419.715970493118,16090,15576
266,15419.802498757015,15419.802498757015,15823,15576
267,15419.802498757015,15419.699553704268,16387,15576
268,15419.802498757015,15419.126161403172,16306,15576
269,15419.802498757015,15419.66956382106,16203,15576
270,15419.802498757015,15419.734342169422,16306,15576
271,15419.802498757015,15419.732793477906,16137,15576
272,15419.802498757015,15419.73640482248,15731,15576
273,15419.802498757015,15419.269562335725,15692,15576
274,15419.802498757015,15419.668628966072,16484,15576
275,15419.802498757015,15419.71515581896,16225,15576
276,15419.802498757015,15419.697508467585,16225,15576
277,15419.802498757015,15419.719013304184,15576,15576
278,15419.802498757015,15419.384435778526,17174,15576
279,15419.802498757015,15419.677068983277,16907,15576
280,15419.802498757015,15419.634141920787,15799,15576
281,15419.802498757015,15419.705948484794,16569,15576
282,15419.802498757015,15419.69737157763,17085,15576
283,15419.802498757015,15419.626343949305,16636,15576
284,15419.802498757015,15419.594523563308,15771,15576
285,15419.802498757015,15419.597019728213,16393,15576
286,15419.802498757015,15419.657753220146,15771,15576
287,15419.802498757015,15419.625899229733,15859,15576
288,15419.802498757015,15419.720982877,15843,15576
289,15419.802498757015,15419.654778731248,16073,15576
290,15419.802498757015,15419.758774986947,16381,15576
291,15419.802498757015,15419.71359779232,16019,15576
292,15419.802498757015,15419.787654488464,16488,15576
293,15419.802498757015,15419.68706013315,16186,15576
294,15419.802498757015,15419.065536809794,16488,15576
295,15419.802498757015,15419.703198635676,16366,15576
296,15419.802498757015,15419.692098249965,16714,15576
297,15419.802498757015,15419.766428292518,16231,15576
298,15419.802498757015,15419.72097775148,16214,15576
299,15419.802498757015,15419.686094825773,16448,15576
300,15419.802498757015,15419.251434962245,17565,15576
301,15419.802498757015,15419.71762561419,15959,15576
302,15419.802498757015,15419.676668139175,16714,15576
303,15419.802498757015,15419.759865143737,16369,15576
304,15419.802498757015,15419.711717546452,15843,15576
305,15419.802498757015,15419.782968744954,16356,15576
306,15419.802498757015,15419.63450269035,16435,15576
307,15419.802498757015,15419.540758716112,16447,15576
308,15419.802498757015,15419.703398221132,15799,15576
309,15419.802498757015,15419.706523754145,16108,15576
310,15419.802498757015,15419.753981946627,16203,15576
311,15419.802498757015,15419.69606533817,16636,15576
312,15419.802498757015,15419.671703535147,15799,15576
313,15419.802498757015,15419.619380748885,16606,15576
314,15419.802498757015,15419.702577753444,16495,15576
315,15419.802498757015,15419.665795467397,16124,15576
316,15419.802498757015,15419.725681354665,16208,15576
317,15419.802498757015,15419.716379192885,16534,15576
318,15419.802498757015,15419.748784955873,16321,15576
319,15419.802498757015,15419.766962918367,15855,15576
320,15419.802498757015,15419.771888557083,16011,15576
321,15419.802498757015,15419.798958003445,16378,15576
322,15419.802498757015,15419.172655954688,16387,15576
323,15419.802498757015,15419.755536969635,15828,15576
324,15419.802498757015,15419.702151799835,16287,15576
325,15419.802498757015,15419.778640570847,15930,15576
326,15419.802498757015,15419.7527355253,16409,15576
327,15419.802498757015,15419.743866039353,17164,15576
328,15419.802498757015,15419.37569419483,15886,15576
329,15419.802498757015,15419.726070008182,16493,15576
330,15419.802498757015,15419.73862539814,16142,15576
331,15419.802498757015,15419.749173609402,16227,15576
332,15419.802498757015,15419.705286732376,16508,15576
333,15419.802498757015,15419.492259041413,17133,15576
334,15419.802498757015,15419.730306072819,15771,15576
335,15419.802498757015,15419.672728618603,15804,15576
336,15419.802498757015,15419.755925623173,16163,15576
337,15419.802498757015,15419.72439800508,16203,15576
338,15419.802498757015,15419.655817340816,15771,15576
339,15419.802498757015,15419.642119593625,16088,15576
340,15419.802498757015,15419.668782617902,16099,15576
341,15419.802498757015,15419.692703319119,16314,15576
342,15419.802498757015,15419.691886219094,17118,15576
343,15419.802498757015,15419.743287044577,16124,15576
344,15419.802498757015,15419.714989820324,16391,15576
345,15419.802498757015,15419.793870770063,15771,15576
346,15419.802498757015,15419.738093421527,15931,15576
347,15419.821290426104,15419.821290426104,15923,15576
348,15419.821290426104,15419.679747056032,15771,15576
349,15419.821290426104,15419.237245447286,16721,15576
350,15419.821290426104,15419.729073534345,17085,15576
351,15419.821290426104,15419.744854632172,16123,15576
352,15419.821290426104,15419.779651174253,15959,15576
353,15419.821290426104,15419.753958238278,15671,15576
354,15419.821290426104,15419.387987737835,16488,15576
355,15419.821290426104,15419.692290394121,15995,15576
356,15419.821290426104,15419.765542744624,16019,15576
357,15419.821290426104,15419.715391215801,16118,15576
358,15419.821290426104,15419.758539870372,16267,15576
359,15419.821290426104,15419.520536555909,16200,15576
360,15419.821290426104,15419.72291315143,16163,15576
361,15419.821290426104,15419.694949318155,16032,15576
362,15419.821290426104,15419.746013973125,15868,15576
363,15419.821290426104,15419.679447492019,16471,15576
364,15419.821290426104,15419.627843946255,16244,15576
365,15419.821290426104,15419.65421263843,15823,15576
366,15419.821290426104,15419.650944767927,15984,15576
367,15419.821290426104,15419.704790278327,16263,15576
368,15419.821290426104,15419.674045589623,15755,15576
369,15419.821290426104,15419.755367918224,17085,15576
370,15419.821290426104,15419.697146411305,15815,15576
371,15419.821290426104,15419.78033340667,16405,15576
372,15419.821290426104,15419.749460561256,15823,15576
373,15419.821290426104,15419.80343422837,16638,15576
374,15419.821290426104,15419.694856082495,16326,15576
375,15419.821290426104,15419.251348695714,16504,15576
376,15419.821290426104,15419.741142236824,16480,15576
377,15419.821290426104,15419.726998434446,16638,15576
378,15419.821290426104,15419.791719876717,15823,15576
379,15419.821290426104,15419.739142364531,16126,15576
380,15419.821290426104,15419.422516609327,15699,15576
381,15419.821290426104,15419.685384722368,15823,15576
382,15419.821290426104,15419.741686319729,16436,15576
383,15419.821290426104,15419.735962362272,16366,15576
384,15419.821290426104,15419.764787141416,16813,15576
385,15419.821290426104,15419.656862580494,15576,15576
386,15419.821290426104,15419.508316243677,16608,15576
387,15419.821290426104,15419.727644037817,16366,15576
388,15419.821290426104,15419.688351347486,15919,15576
389,15419.821290426104,15419.771538342864,17297,15576
390,15419.821290426104,15419.694796358779,16288,15576
391,15419.821290426104,15419.622520251054,16242,15576
392,15419.821290426104,15419.662840716534,16366,15576
393,15419.821290426104,15419.69510254894,16436,15576
394,15419.821290426104,15419.713418356423,16019,15576
395,15419.821290426104,15419.718203370627,16054,15576
396,15419.821290426104,15419.697770908726,16288,15576
397,15419.821290426104,15419.600033343759,16841,15576
398,15419.821290426104,15419.672681676679,16203,15576
399,15419.821290426104,15419.623134165446,16356,15576
400,15419.821290426104,15419.706321160833,16392,15576
401,15419.821290426104,15419.678071319102,17085,15576
402,15419.821290426104,15419.724801818169,16221,15576
403,15419.821290426104,15419.718533431012,16225,15576
404,15419.821290426104,15419.743282475505,16419,15576
405,15419.821290426104,15419.758995542934,16203,15576
406,15419.821290426104,15419.76176313286,16099,15576
407,15419.821290426104,15419.799457654855,16113,15576
408,15419.821290426104,15419.753319671006,16288,15576
409,15419.821290426104,15419.53628580139,16292,15576
410,15419.821290426104,15419.719711742415,16916,15576
411,15419.821290426104,15419.786261338719,16091,15576
412,15419.821290426104,15419.74298291368,15855,15576
413,15419.821290426104,15419.756984976697,16639,15576
414,15419.821290426104,15419.642324855846,17172,15576
415,15419.821290426104,15419.744209948276,16302,15576
416,15419.821290426104,15419.731696169989,17085,15576
417,15419.821290426104,15419.762690605616,16195,15576
418,15419.821290426104,15419.703568362354,16229,15576
419,15419.821290426104,15419.668154584127,16239,15576
420,15419.821290426104,15419.699106826198,16296,15576
421,15419.821290426104,15419.686635241462,16011,15576
422,15419.821290426104,15419.739568938126,16570,15576
423,15419.821290426104,15419.705115898822,15743,15576
424,15419.821290426104,15419.771665495116,16088,15576
425,15419.821290426104,15419.734843052553,16167,15576
426,15419.821290426104,15419.79014615246,16393,15576
427,15419.821290426104,15419.77530516447,15908,15576
428,15419.821290426104,15419.808626809807,16024,15576
429,15419.821290426104,15419.715895234727,17227,15576
430,15419.821290426104,15419.417117279347,15823,15576
431,15419.821290426104,15419.768650504917,15771,15576
432,15419.821290426104,15419.747478174684,16497,15576
433,15419.821290426104,15419.809112616842,15771,15576
434,15419.821290426104,15419.741466972016,16130,15576
435,15419.821290426104,15419.554051610237,16322,15576
436,15419.821290426104,15419.724044493356,15771,15576
437,15419.821290426104,15419.759228482899,16569,15576
438,15419.821290426104,15419.764506605283,16019,15576
439,15419.821290426104,15419.765048850248,16288,15576
440,15419.821290426104,15419.652086331374,16312,15576
441,15419.821290426104,15419.717177092467,16073,15576
442,15419.821290426104,15419.753219861574,16225,15576
443,15419.821290426104,15419.73565774981,16146,15576
444,15419.821290426104,15419.760188783306,16170,15576
445,15419.821290426104,15419.641121728326,15919,15576
446,15419.821290426104,15419.70767132461,16185,15576
447,15419.821290426104,15419.675442520314,15959,15576
448,15419.821290426104,15419.726151981964,16557,15576
449,15419.821290426104,10792.243855277973,21164,15576
450,15419.821290426104,11408.143453677969,20615,15576
451,15419.821290426104,12017.445639647543,21088,15576
452,15419.821290426104,12642.160477943133,19283,15576
453,15419.821290426104,13075.406172258768,19731,15576
454,15419.821290426104,13190.162682167369,22392,15576
455,15419.821290426104,13297.766728995937,18514,15576
456,15419.821290426104,13405.370775824493,21493,15576
457,15419.821290426104,13512.974822653048,19000,15576
458,15419.821290426104,13618.41446341955,20385,15576
459,15419.821290426104,13711.765306173458,18309,15576
460,15419.821290426104,13798.657232670954,20419,15576
461,15419.821290426104,13879.43995909947,19020,15576
462,15419.821290426104,13949.403504237973,18991,15576
463,15419.821290426104,14019.36704937647,17762,15576
464,15419.821290426104,14089.330594514973,19838,15576
465,15419.821290426104,14154.246043741434,19993,15576
466,15419.821290426104,14214.694244065533,21173,15576
467,15419.821290426104,14275.14244438961,19853,15576
468,15419.821290426104,14335.590644713695,20207,15576
469,15419.821290426104,14394.580588470923,19567,15576
470,15419.821290426104,14447.129142424665,19856,15576
471,15419.821290426104,14492.514172361993,19701,15576
472,15419.821290426104,14527.172302002537,19199,15576
473,15419.821290426104,14556.111759819065,19740,15576
474,15419.821290426104,14581.624253817798,18644,15576
475,15419.821290426104,14602.431941783214,18820,15576
476,15419.821290426104,14623.239629748627,19745,15576
477,15419.821290426104,14644.04731771405,18473,15576
478,15419.821290426104,14664.855005679474,19080,15576
479,15419.821290426104,14685.662693644894,20758,15576
480,15419.821290426104,14704.878934161337,18524,15576
481,15419.821290426104,14720.94193249768,19244,15576
482,15419.821290426104,14736.201965765495,18512,15576
483,15419.821290426104,14750.785460718807,17382,15576
484,15419.821290426104,14765.368955672118,17522,15576
485,15419.821290426104,14779.952450625427,17856,15576
486,15419.821290426104,14794.535945578738,18118,15576
487,15419.821290426104,14809.119440532058,18386,15576
488,15419.821290426104,14823.702935485355,18595,15576
489,15419.821290426104,14838.286430438675,17450,15576
490,15419.821290426104,14852.86992539198,20749,15576
491,15419.821290426104,14867.436368888377,20667,15576
492,15419.821290426104,14881.91065987186,18949,15576
493,15419.821290426104,14896.494154825166,21000,15576
494,15419.821290426104,14911.077649778475,19822,15576
495,15419.821290426104,14925.661144731788,18011,15576
496,15419.821290426104,14940.244639685108,18003,15576
497,15419.821290426104,14954.82813463841,17628,15576
498,15419.821290426104,14967.482214479933,19077,15576
499,15419.821290426104,14979.704971245963,17699,15576
500,15419.821290426104,14992.487735344406,17722,15576
501,15419.821290426104,15002.082743440236,19452,15576
502,15419.821290426104,15009.252135142331,18533,15576
503,15419.821290426104,15016.421526844442,17526,15576
504,15419.821290426104,15023.590918546539,17417,15576
505,15419.821290426104,15030.719296203606,19291,15576
506,15419.821290426104,15037.369369341683,17029,15576
507,15419.821290426104,15044.53876104379,19779,15576
508,15419.821290426104,15051.375031984566,18778,15576
509,15419.821290426104,15058.31721183894,17941,15576
510,15419.821290426104,15065.418202218374,18033,15576
511,15419.821290426104,15072.095662634092,17408,15576
512,15419.821290426104,15079.265054336207,17985,15576
513,15419.821290426104,15086.073937999323,17372,15576
514,15419.821290426104,15093.043505131358,18241,15576
515,15419.821290426104,15100.117108233131,18812,15576
516,15419.821290426104,15106.821955926514,17626,15576
517,15419.821290426104,15113.991347628595,18498,15576
518,15419.821290426104,15120.772844014082,19384,15576
519,15419.821290426104,15127.769798423753,18006,15576
520,15419.821290426104,15134.816014247894,18335,15576
521,15419.821290426104,15141.548249218904,18175,15576
522,15419.821290426104,15148.717640921002,18182,15576
523,15419.821290426104,15155.471750028843,18067,15576
524,15419.821290426104,15162.496091716159,17996,15576
525,15419.821290426104,15169.514920262649,17001,15576
526,15419.821290426104,15176.274542511306,16946,15576
527,15419.821290426104,15183.443934213397,17804,15576
528,15419.821290426104,15190.170656043607,17689,15576
529,15419.821290426104,15197.222385008554,17356,15576
530,15419.821290426104,15202.4593553105,17450,15576
531,15419.821290426104,15208.109027469101,19215,15576
532,15419.821290426104,15213.28264698876,18651,15576
533,15419.821290426104,15218.456266508421,18617,15576
534,15419.821290426104,15223.629886028082,16328,15576
535,15419.821290426104,15228.559994190287,17545,15576
536,15419.821290426104,15233.065035859481,17143,15576
537,15419.821290426104,15238.096038803393,16509,15576
538,15419.821290426104,15242.79741958034,18728,15576
539,15419.821290426104,15247.241075208734,19099,15576
540,15419.821290426104,15251.122152047668,18263,15576
541,15419.821290426104,15255.929459996443,17161,15576
542,15419.821290426104,15260.78254260787,16784,15576
543,15419.821290426104,15264.61784478415,17055,15576
544,15419.821290426104,15268.940851659267,16963,15576
545,15419.821290426104,15271.438823650054,16761,15576
546,15419.821290426104,15274.263556343132,16036,15576
547,15419.821290426104,15277.088289036219,16649,15576
548,15419.821290426104,15279.913021729284,17271,15576
549,15419.821290426104,15282.73775442236,16885,15576
550,15419.821290426104,2451.717971964139,20395,15576
551,15419.821290426104,3076.432810259721,21378,15576
552,15419.821290426104,3701.1476485552994,21138,15576
553,15419.821290426104,4325.862486850892,22643,15576
554,15419.821290426104,4950.577325146482,20687,15576
555,15419.821290426104,5575.29216344206,20399,15576
556,15419.821290426104,6188.7598169427365,20998,15576
557,15419.821290426104,6812.031843102366,19963,15576
558,15419.821290426104,7436.74668139793,19046,15576
559,15419.821290426104,8053.378766254271,20719,15576
560,15419.821290426104,8677.794065076509,18929,15576
561,15419.821290426104,9302.50890337209,21485,15576
562,15419.821290426104,9901.90073345344,20040,15576
563,15419.821290426104,10524.628039703257,19793,15576
564,15419.821290426104,11113.298412359756,16857,15576
565,15419.821290426104,11738.013250655353,17471,15576
566,15419.821290426104,12317.547320817073,16536,15576
567,15419.821290426104,12925.950930930863,16804,15576
568,15419.821290426104,13530.581119863986,16203,15576
569,15419.821290426104,14140.945912125651,15771,15576
570,15419.821290426104,14765.660750421246,15771,15576
571,15419.821290426104,15274.317907330274,16033,15576
572,15419.821290426104,15279.481046817424,16199,15576
573,15419.821290426104,15284.314134839537,16199,15576
574,15419.821290426104,15287.958370204491,16414,15576
575,15419.821290426104,15292.586252233983,16199,15576
576,15419.821290426104,15296.230487598925,16414,15576
577,15419.821290426104,15300.858369628439,16199,15576
578,15419.821290426104,15304.502604993388,16414,15576
579,15419.821290426104,15309.130487022849,16199,15576
580,15419.821290426104,15312.774722387821,16414,15576
581,15419.821290426104,15317.402604417315,16199,15576
582,15419.821290426104,15321.046839782273,16414,15576
