2.833213344056216165e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.715841383994835212e-02,-5.715841383994835212e-02,5.715841383994835212e-02,-5.715841383994835212e-02,0.000000000000000000e+00,5.715841383994835212e-02,-5.715841383994835212e-02,5.715841383994835212e-02,0.000000000000000000e+00,-5.715841383994835212e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.715841383994835212e-02,-5.715841383994835212e-02,5.715841383994835212e-02,-5.715841383994835212e-02,-6.062462181643502035e-02,6.062462181643502035e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.715841383994835212e-02,-5.715841383994835212e-02,5.715841383994834518e-02,-5.715841383994835212e-02,0.000000000000000000e+00,1.112256351102240970e-01,-1.112256351102240970e-01,-6.062462181643502729e-02,6.062462181643502035e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.833213344056216165e+00,-7.059566338136721506e-03,-2.492217963986928519e-02,-4.830020853713093421e-02,3.129870030929195190e-02,-8.269800111932706921e-02,5.715841383994835212e-02,-2.081507664960952075e-02,-2.325290487011468649e-02,-4.597880189525388461e-02,-3.503980738859199806e-02,4.861234804186711361e-02,-1.384840625317942421e-02,-4.331782075060387760e-02,6.862864485994948915e-02,1.042968243695571035e-02,-2.114497764396458535e-02,-8.624883033973681362e-03,9.246187519061727089e-03,7.618861490121879576e-02,4.007092139344374006e-03,5.715841383994835212e-02,-5.882103259883658675e-02,-2.963402887121998480e-02,-3.601343619598376677e-02,-6.705382635392283242e-03,4.494035825055091304e-02,-1.189677709344137344e-02,-2.271136977353908210e-02,-1.256157899122128246e-03,1.539336721734968667e-02,3.039891957027048702e-02,-3.928490317976499058e-03,3.705025306080922398e-02,5.682295072985416723e-02,5.312889257916169478e-02,-9.759524634425106870e-02,6.376946507502742612e-04,9.289371817220402894e-02,-3.469729217622559425e-02,-3.285694298437108821e-04,-4.525886659949938245e-03
2.833213344056216165e+00,-7.866699984717652472e-02,-2.864614878655423122e-02,-3.234827236859928734e-02,3.682997751712980411e-02,-7.015475195636548811e-03,1.743384510196779175e-02,1.254376969555964783e-03,-4.250125872664554244e-02,1.656911655244319020e-02,-5.900329262911744449e-02,2.752045928500180053e-02,-4.124610085596037284e-02,-9.453013078626867904e-02,4.051753676517690084e-02,-1.723753814904342013e-02,3.316736618614632426e-02,6.188505418838169403e-03,-3.458338097722684149e-03,7.876020143448743405e-03,-1.533434827205729795e-02,-1.184847249043963560e-03,-1.613630886645342141e-02,6.653790982376116270e-02,-3.601343619598376677e-02,-2.325290487011468649e-02,1.565667423547277004e-01,-4.103256641952589268e-02,2.820023406710581507e-03,6.578605011115758183e-02,4.974997311018443738e-03,1.809674492259340933e-02,-1.903020106127045058e-02,-1.848744599630678179e-02,-1.414817165755755113e-02,2.551318048917435022e-02,-5.514820357007616664e-02,2.463466640480112962e-02,9.289371817220402894e-02,-1.264158723590296136e-02,3.686364515479175624e-02,-2.312325350254988351e-02
2.833213344056216165e+00,9.412311780770211966e-03,-2.391191216357589633e-02,-2.396348524052544643e-02,2.374444027960303377e-02,-6.060096236212161175e-02,1.001762091237855257e-02,-9.322196253384915088e-02,-1.414817165755755113e-02,1.112256351102240970e-01,-5.704296271533678547e-02,2.081507664960951728e-02,-9.910769447441558633e-02,-4.331782075060387760e-02,1.255121331980155186e-02,1.830570258040445375e-02,1.988758877556130733e-02,-5.224160185243586357e-03,2.200315532674478741e-02,0.000000000000000000e+00,6.308143743331472153e-02,-2.001085779390134045e-02,-5.263252717999841734e-02,3.508896022078286658e-02,1.198526067435011500e-02,5.163787845360003070e-02,8.361132609419248685e-02,-2.100151030599850879e-02,7.459557607634838619e-03,2.920607576481305118e-02,-2.125737186542366042e-02,-6.086518914693823945e-02,-1.018697702143704989e-02,3.705025306080922398e-02,-6.062462181643502035e-02,4.210050973269285207e-02,-9.759524634425106870e-02,8.854159396943656057e-02,1.202440936325298998e-01,-3.945367010063809132e-02,1.825407344631405082e-02,-4.525886659949938245e-03
2.833213344056216165e+00,9.412311780770211966e-03,-4.434479362698000304e-02,6.359384816969339271e-02,5.767307129042290037e-03,-4.889037446365348399e-02,4.496461960933517688e-02,-7.259201454423355737e-02,-1.993021621662961762e-02,3.584202302923229777e-02,-1.286503962243765731e-01,9.088251252314206302e-03,-1.485867372947281481e-02,-6.412322697932519577e-02,-5.150296543489848999e-04,9.059515061342728395e-03,-2.036227538696806089e-02,-1.693474808371171411e-02,2.111141231983119232e-02,4.473966529824049965e-02,3.211820023411695452e-02,5.715841383994835212e-02,-4.004822103002931427e-02,-1.113632357768218339e-02,-1.387445285630628522e-02,-4.276893132929308200e-02,7.203728742051677958e-02,5.395880273822821482e-02,1.787792751396607982e-02,1.189677709344137344e-02,-6.028915870634083546e-02,-4.813851758803096986e-02,-1.807666197553405019e-02,4.642974904462203456e-02,-3.508503453705630326e-02,5.312889257916169478e-02,-9.610962784402651837e-02,4.854657856837701901e-02,7.755936990014673793e-02,-2.875091752388311134e-03,6.404864132969936841e-02,2.093560676451753158e-02
2.833213344056216165e+00,6.592288374059630460e-03,0.000000000000000000e+00,-4.881523819147991911e-02,-1.120255841735359054e-02,-1.101526909308387925e-01,3.604700152011715980e-02,1.063387295336877536e-02,5.163787845360003070e-02,4.210050973269285207e-02,-6.382398946654453675e-02,2.126197258154124969e-02,-1.102838284646884270e-02,-4.113119956967887375e-02,2.862075967173553087e-02,-1.299618987897990102e-02,7.896193406953165572e-02,2.623236917644210589e-02,2.750026096537577791e-02,-4.552291107314106883e-02,3.589644125840710243e-02,3.138024891700472163e-02,-5.232990836661268602e-02,-1.298120236685127576e-02,-1.770474373931025733e-02,-1.993021621662961762e-02,1.391490251513085030e-01,1.730929867137167774e-02,-2.271136977353908210e-02,-1.266882350320388401e-02,6.946058848762542981e-02,-7.381124034431706116e-02,-4.669742164726958106e-02,-3.679613845298029123e-02,-9.412311780770211966e-03,1.188279172320132193e-02,-8.856217713042148498e-02,1.205036025483203002e-02,1.046834820835024354e-01,-1.776254409251387667e-02,4.974296035729029557e-03,-1.182999686838822478e-03
2.833213344056216165e+00,-1.218052319474763681e-02,-4.662328193711497148e-02,-5.531277207837852206e-03,5.239058906615726152e-02,-7.015475195636548811e-03,3.837070798146654388e-02,-9.295428993120161132e-02,-9.412311780770211966e-03,1.884760486257816559e-02,-7.909866765565941316e-02,1.093313004148329867e-02,-3.095859906309846032e-02,-7.718946995347572559e-02,7.240688588423963012e-02,-4.686324829241868273e-03,2.677851754060173867e-02,1.934144041140167108e-02,1.264158723590296136e-02,4.096142427395035174e-02,3.438463296749970192e-03,7.464566076387955940e-02,-4.445388822316394262e-02,-2.103254363852599673e-03,-2.013293955976683605e-02,6.108690415792484424e-02,2.681699516076143514e-02,-1.315293499256350168e-02,5.445790186031061048e-02,6.585557983166959173e-02,1.136384595656302933e-02,-1.268055174352074876e-01,-1.903020106127045058e-02,-9.125877905464957474e-03,-2.681699516076143514e-02,7.015475195636548811e-03,-1.237768484300256489e-01,5.315706471834226107e-03,9.915220487566459018e-02,-1.264158723590296136e-02,6.404864132969936841e-02,-3.027878476007914849e-03
2.833213344056216165e+00,2.186621180925004716e-03,-3.050420053763552505e-02,-3.234827236859928734e-02,2.504021360583140107e-02,-4.532628417300673535e-02,3.408667160633650078e-02,-1.385323428325028194e-01,1.102838284646884270e-02,2.562863161378591687e-02,1.106679385717018044e-02,2.752045928500180053e-02,-1.327977741058502040e-02,-5.943690215008332750e-02,3.994890792258250223e-02,3.392409840572178578e-03,2.213898333967748155e-02,7.330024314962987897e-02,-2.681208286473513169e-02,-2.739954798335159092e-02,1.178976391129840304e-02,2.661242414321363103e-02,-5.232990836661268602e-02,-1.447921055079329916e-02,-9.234918655382028108e-03,-2.159283497551784878e-02,1.024995210844519555e-01,-4.051753676517690084e-02,5.964297413656474700e-02,4.000788518821395134e-02,-6.369919525298096616e-03,-5.413053536394044074e-02,-7.758781200980471165e-03,1.498079944164373845e-02,-1.414817165755755113e-02,7.015475195636548811e-03,-1.195355001599621297e-01,1.086736056799320754e-02,1.602391090335894275e-01,7.295541626053521356e-02,-3.285694298437108821e-04,-1.481338845281185077e-02
2.833213344056216165e+00,6.623526251062437920e-02,3.054598969673471762e-02,-1.178976391129840304e-02,2.746840942628797980e-02,-1.104499645642320615e-02,7.361076839588941156e-02,-5.715841383994835212e-02,6.912512537753123798e-02,1.528351457193141694e-02,-5.704296271533678547e-02,1.810814750423158856e-02,-3.655977602671850457e-02,-4.113119956967887375e-02,2.618160208577458015e-02,7.723880135436170247e-02,-8.078734669814046851e-03,-5.461483641596345112e-04,1.647187811890693521e-02,4.096142427395035174e-02,-2.882654783359575243e-02,-8.627636271209231447e-03,-3.722819762331873450e-02,-1.614182930968153032e-02,-7.449907467274130557e-02,-8.807931162794674362e-02,6.751140076056683093e-02,-4.103256641952589268e-02,5.686288425944038133e-04,-9.104733212557135358e-03,6.142236726801902913e-02,-5.715841383994835212e-02,-6.748513724687080564e-03,-5.318473817253237257e-02,-7.554260029688918132e-03,2.669618017601317270e-02,-5.136996254578601873e-02,3.298596701934956160e-02,1.037917390765888404e-01,1.888819499025947216e-02,-3.554324072944787388e-02,3.026188133857278528e-04
2.833213344056216165e+00,2.706929145377928725e-03,-4.268472373238316186e-02,-4.803253593448339465e-02,1.004238256868232038e-01,3.786334227764351357e-03,9.234918655382028108e-03,6.369919525298098351e-03,1.505790410725550005e-02,3.827021884968888343e-02,-5.704296271533678547e-02,2.752045928500180053e-02,-2.613009358976279423e-02,-4.930983852651334154e-02,-1.785569048714193835e-02,1.138322152269211074e-02,-4.678011821083951846e-03,2.712411218335570098e-02,4.610983267385348333e-02,-7.037272596383531767e-03,6.734539086138539854e-02,-1.106679385717018217e-02,-4.664050940408894647e-02,1.009053986676057557e-02,-4.409217086579781536e-02,1.102838284646884270e-02,-6.376946507502812000e-04,0.000000000000000000e+00,-1.711019280991903785e-02,-1.138322152269211074e-02,-2.484560296616394881e-03,-4.498469251072131220e-02,4.777891785613553460e-02,-2.188284571314801780e-02,-3.508503453705630326e-02,1.884760486257816559e-02,-1.237768484300256489e-01,-1.107289324771785349e-02,8.071999684297698208e-02,2.492217963986928519e-02,5.886356905344523882e-02,7.850069526990761243e-03
